seq	time	q0	q1	q2	q3	q4	q5	Dq0	Dq1	Dq2	Dq3	Dq4	Dq5	eff0	eff1	eff2	eff3	eff4	eff5	DDq0	DDq1	DDq2	DDq3	DDq4	DDq5	
58	1581091089.536725213	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
59	1581091089.544749649	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
60	1581091089.552788621	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
61	1581091089.560756316	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
62	1581091089.568837303	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
63	1581091089.576764742	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
64	1581091089.584742285	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
65	1581091089.592781021	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
66	1581091089.600776486	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
67	1581091089.608751661	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
68	1581091089.616773573	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
69	1581091089.624785275	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
70	1581091089.632779743	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
71	1581091089.640793563	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
72	1581091089.648778006	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
73	1581091089.656785822	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
74	1581091089.664842881	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
75	1581091089.672764662	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
76	1581091089.680780548	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
77	1581091089.688786233	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
78	1581091089.696776007	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
79	1581091089.704746022	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
80	1581091089.704746022	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
81	1581091089.720807916	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
82	1581091089.728864477	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
83	1581091089.736954580	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
84	1581091089.744711647	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
85	1581091089.752778911	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
86	1581091089.760739917	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
87	1581091089.760739917	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
88	1581091089.776822663	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
89	1581091089.784792236	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
90	1581091089.784792236	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
91	1581091089.800724889	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
92	1581091089.808781756	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
93	1581091089.816759863	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
94	1581091089.824766783	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
95	1581091089.832792277	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
96	1581091089.840713488	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
97	1581091089.848785967	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
98	1581091089.856765703	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
99	1581091089.864786799	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
100	1581091089.872710460	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
101	1581091089.880789853	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
102	1581091089.888767719	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
103	1581091089.896801928	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
104	1581091089.904739348	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
105	1581091089.912779498	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
106	1581091089.920726161	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
107	1581091089.928758787	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
108	1581091089.936708111	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
109	1581091089.944786296	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
110	1581091089.952760645	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
111	1581091089.960802383	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
112	1581091089.968767422	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
113	1581091089.976757857	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
114	1581091089.984763769	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
115	1581091089.992808418	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
116	1581091090.000756709	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
117	1581091090.008709774	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
118	1581091090.016736586	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
119	1581091090.024839025	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
120	1581091090.032793209	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
121	1581091090.040767626	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
122	1581091090.048764240	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
123	1581091090.056761868	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
124	1581091090.064753557	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
125	1581091090.072786580	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
126	1581091090.080798926	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
127	1581091090.088766943	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
128	1581091090.096750168	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
129	1581091090.104803159	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
130	1581091090.112847974	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
131	1581091090.120804129	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
132	1581091090.128783995	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
133	1581091090.136784000	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
134	1581091090.144780410	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
135	1581091090.152728057	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
136	1581091090.160752619	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
137	1581091090.168786531	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
138	1581091090.176767528	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
139	1581091090.184796808	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
140	1581091090.192744610	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
141	1581091090.200759836	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
142	1581091090.208751600	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
143	1581091090.216765279	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
144	1581091090.224743353	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
145	1581091090.232734627	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
146	1581091090.240726095	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
147	1581091090.248667880	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
148	1581091090.256655464	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
149	1581091090.264724563	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
150	1581091090.272683533	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
151	1581091090.280733284	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
152	1581091090.288734731	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
153	1581091090.296757237	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
154	1581091090.304742144	-1.57182	-2.06871	-2.12603	-0.531635	1.57126	-1.58069	0	0	0	0	0	0	0	56.307	20.6022	3.00813	-0.285779	0.000419852	0	0	0	0	0	0	
