seq	time	q0	q1	q2	q3	q4	q5	Dq0	Dq1	Dq2	Dq3	Dq4	Dq5	eff0	eff1	eff2	eff3	eff4	eff5	DDq0	DDq1	DDq2	DDq3	DDq4	DDq5	
1025	1573229636.734689844	-0.937665	-1.8082	-1.4204	-1.26869	0.903057	1.03471	0.0578021	0.0581249	0.0582209	0.0584529	0.0577414	0.0586921	-0.0175265	57.0372	40.2697	2.99845	-0.634924	-0.047965	-0.0186694	0.00497506	0.00510162	0.00598732	0.00478912	0.00553898	
1026	1573229636.742670971	-0.937206	-1.80773	-1.41994	-1.26822	0.90352	1.03518	0.0577343	0.0580702	0.0582531	0.0584968	0.0577813	0.0587351	0.00230278	57.0457	40.2723	2.98797	-0.63449	-0.0532422	0.00459376	-0.0173912	0.00513535	0.00599303	0.00483381	0.00550752	
1027	1573229636.750678425	-0.936746	-1.80727	-1.41948	-1.26776	0.903982	1.03565	0.0577651	0.0580138	0.0582845	0.0585337	0.0578177	0.058776	-0.00380285	56.9694	40.2621	2.99097	-0.627712	-0.0490233	0.00466406	0.00500021	0.0052701	0.00600431	0.00485385	0.00542228	
1028	1573229636.758683446	-0.936286	-1.80681	-1.41901	-1.26729	0.904444	1.03612	0.057796	0.058055	0.058316	0.0585769	0.0578551	0.0588117	-0.00365651	56.939	40.2649	2.99054	-0.62722	-0.0494828	0.00472004	0.00493829	0.00504454	0.00618695	0.00492644	0.00555051	
1029	1573229636.766765018	-0.935825	-1.80634	-1.41855	-1.26682	0.904907	1.03659	0.057831	0.0580944	0.0583507	0.0587633	0.0578965	0.0588527	-0.0137251	56.9136	40.2706	2.98724	-0.614879	-0.0429338	0.00478302	0.00487513	0.00518199	0.0417487	0.00484528	0.00550099	
1030	1573229636.774660500	-0.935364	-1.80588	-1.41809	-1.26635	0.90537	1.03706	0.0578627	0.0581307	0.0583808	0.0589488	0.0579333	0.0588929	-0.00372358	56.8769	40.2695	2.98967	-0.626077	-0.0503164	0.00477727	0.00508942	0.00525449	0.00626057	0.00490376	0.00541071	
1031	1573229636.782685623	-0.934903	-1.80541	-1.41762	-1.26588	0.905833	1.03753	0.0578951	0.0581677	0.0584165	0.0589893	0.0579696	0.0589306	-0.00368599	56.8461	40.2719	2.98927	-0.625591	-0.0507649	0.00483067	0.00501007	0.0053532	0.0061766	0.00492965	0.00556566	
1032	1573229636.790741760	-0.934442	-1.80495	-1.41716	-1.26541	0.906296	1.038	0.0579272	0.0582073	0.0584546	0.0590319	0.0580083	0.0589751	-0.00374826	56.8149	40.274	2.98885	-0.625008	-0.0511791	0.00486371	0.00510957	0.00549849	0.00616769	0.00496675	0.00550436	
1033	1573229636.798674147	-0.93398	-1.80449	-1.41669	-1.26494	0.906759	1.03847	0.0579617	0.058242	0.0586234	0.0590742	0.0580447	0.0590171	-0.0206767	56.7664	40.2455	2.99133	-0.615021	-0.0454654	0.0049992	0.00514878	0.0372453	0.00634906	0.00492925	0.00571443	
1034	1573229636.806674825	-0.933516	-1.80402	-1.41621	-1.26447	0.907223	1.03894	0.0581	0.0582833	0.0589877	0.059233	0.0580798	0.0590588	-0.0225914	56.7254	40.2234	2.98307	-0.594106	-0.0376959	0.0294684	0.00524856	0.0515915	0.0353089	0.00491762	0.00567097	
1035	1573229636.814681607	-0.933048	-1.80355	-1.41574	-1.264	0.907685	1.03941	0.0583504	0.0583255	0.0593438	0.0593959	0.0581125	0.0591039	-0.00486915	56.6982	40.237	2.9828	-0.607172	-0.0469129	0.0318337	0.00520354	0.035939	0.00640012	0.00497047	0.00544165	
1036	1573229636.822677769	-0.932578	-1.80309	-1.41526	-1.26353	0.908148	1.03989	0.0585969	0.0583645	0.059511	0.0594442	0.0581461	0.0591496	0.00803333	56.6848	40.271	2.98113	-0.616838	-0.0529843	0.0267415	0.00532837	0.00615253	0.00631935	0.00496575	0.00591059	
1037	1573229636.830674638	-0.932107	-1.80262	-1.41479	-1.26305	0.908613	1.04036	0.058388	0.0585054	0.0595621	0.0594925	0.0581846	0.0593111	-0.0576489	56.6354	40.3212	3.01944	-0.638748	-0.0437671	-0.0795167	0.031162	0.00583317	0.00640692	0.0049039	0.0341546	
1038	1573229636.838724529	-0.931638	-1.80215	-1.41431	-1.26258	0.909079	1.04083	0.0581006	0.0586492	0.0596094	0.0595434	0.0582243	0.0594707	-0.00395111	56.6273	40.2868	2.9861	-0.621561	-0.0536461	0.00497181	0.00557715	0.00604421	0.00644743	0.00480837	0.00552188	
1039	1573229636.846706613	-0.931169	-1.80168	-1.41383	-1.2621	0.909545	1.04131	0.0582578	0.0588158	0.0596558	0.0595994	0.0582635	0.059414	0.00271463	56.5258	40.2548	2.97839	-0.60506	-0.051163	0.0303855	0.0347427	0.00606015	0.00641285	0.00496513	-0.018756	
1040	1573229636.854658068	-0.930699	-1.80121	-1.41336	-1.26162	0.91001	1.04178	0.0580807	0.0586219	0.0597054	0.059651	0.0583011	0.05936	-0.02587	56.7589	40.3818	2.99414	-0.66633	-0.071747	-0.0764714	-0.0812635	0.00591322	0.00643383	0.00496708	0.005377	
1041	1573229636.862700174	-0.930231	-1.80074	-1.41288	-1.26114	0.910477	1.04226	0.0578077	0.0584899	0.059751	0.0597059	0.0583418	0.0594063	-0.0141108	56.4517	40.2717	2.99107	-0.608942	-0.0466811	0.00448156	0.0460113	0.00586586	0.00636487	0.00516824	0.00556696	
1042	1573229636.870655017	-0.929764	-1.80027	-1.4124	-1.26066	0.910943	1.04274	0.0578555	0.0588355	0.0597965	0.0597661	0.0584907	0.0594514	-0.00492824	56.4423	40.2858	2.99868	-0.604135	-0.0498853	0.00439131	0.038727	0.00599667	0.00624917	0.0328745	0.00557808	
1043	1573229636.878694921	-0.929295	-1.7998	-1.41192	-1.26018	0.911414	1.04321	0.0579069	0.0591385	0.0598432	0.0598237	0.0587633	0.0594956	-0.00322344	56.4206	40.291	2.99787	-0.604628	-0.0514516	0.00433858	0.0337684	0.00587571	0.00638064	0.0344279	0.00540804	
1044	1573229636.886677835	-0.928828	-1.79932	-1.41144	-1.2597	0.911888	1.04369	0.0579533	0.0593893	0.0598891	0.0598865	0.0590918	0.0595388	0.00153835	56.4058	40.3	2.99991	-0.603646	-0.0538805	0.00434751	0.0265558	0.00596812	0.0062169	0.0453384	0.0055916	
1045	1573229636.894711729	-0.928359	-1.79884	-1.41097	-1.25921	0.912365	1.04416	0.0580023	0.0595255	0.0599342	0.0599475	0.0594264	0.0595809	0.00383095	56.4124	40.3108	2.99343	-0.611189	-0.0582004	0.00343417	0.0058207	0.006041	0.00617715	0.0362185	0.00555469	
1046	1573229636.902647701	-0.927892	-1.79836	-1.41049	-1.25873	0.912846	1.04464	0.0577264	0.0595747	0.0599786	0.0600106	0.0596093	0.0596172	-0.0452708	56.3913	40.345	3.00382	-0.638423	-0.0563984	-0.0747877	0.00571343	0.00602956	0.00621767	0.00610913	0.00551849	
1047	1573229636.910645190	-0.927425	-1.79788	-1.41001	-1.25824	0.913324	1.04511	0.057462	0.0596262	0.0600287	0.0600764	0.0596614	0.0596568	-0.00373726	56.339	40.3055	2.98225	-0.616976	-0.0577587	0.00376507	0.00575878	0.00602602	0.00611018	0.00602076	0.00558803	
1048	1573229636.918620256	-0.92696	-1.79741	-1.40953	-1.25776	0.913806	1.04559	0.0575066	0.0596749	0.0600756	0.0601375	0.0597216	0.0596989	-0.00336857	56.3086	40.3081	2.98156	-0.616784	-0.0584893	0.00373342	0.00472037	0.00588498	0.00603856	0.00608379	0.00547378	
1049	1573229636.926654853	-0.926496	-1.79693	-1.40905	-1.25727	0.914288	1.04607	0.0575483	0.0593321	0.0601213	0.0600994	0.0597834	0.0597417	0.0268432	56.4599	40.3587	2.96863	-0.651134	-0.0836142	0.00374746	-0.0901167	0.00576907	-0.019604	0.00601983	0.00553615	
1050	1573229636.934655492	-0.926031	-1.79646	-1.40857	-1.25679	0.914769	1.04654	0.0575903	0.0589925	0.0601659	0.0599183	0.0598386	0.0597822	0.0058946	56.2379	40.3088	2.98346	-0.62743	-0.0662653	0.00359853	0.00499142	0.00568703	-0.0290541	0.00610806	0.00551371	
1051	1573229636.942647078	-0.925566	-1.79598	-1.40809	-1.2563	0.915252	1.04702	0.05763	0.0590296	0.0601033	0.0597037	0.0598999	0.0598214	0.0190273	56.2194	40.3356	2.98046	-0.634207	-0.0714703	0.00374988	0.0050073	-0.0200331	-0.0281723	0.00600382	0.00547676	
1052	1573229636.953850419	-0.925101	-1.79551	-1.40761	-1.25582	0.915735	1.0475	0.0576711	0.0590664	0.0600352	0.0595185	0.0599571	0.0598707	0.00361112	56.1747	40.3129	2.9816	-0.623674	-0.0655771	0.00372057	0.00493588	0.00564765	-0.0207939	0.00598633	0.00540287	
1053	1573229636.958682882	-0.924639	-1.79504	-1.40713	-1.25535	0.91622	1.04798	0.0577049	0.0591064	0.0600746	0.0593142	0.0600209	0.0599104	0.00669719	56.1404	40.3135	2.98206	-0.626946	-0.0683047	0.00381557	0.00503172	0.00556713	-0.0324278	0.00614586	0.00549313	
1054	1573229636.966658334	-0.924175	-1.79457	-1.40665	-1.25487	0.916704	1.04846	0.0577414	0.0591479	0.0601135	0.0590748	0.0600808	0.0599539	0.00596805	56.1082	40.3151	2.98125	-0.625735	-0.0682985	0.003911	0.00501092	0.00572137	-0.0303482	0.00586411	0.00559976	
1055	1573229636.974716727	-0.923709	-1.79409	-1.40617	-1.25439	0.917188	1.04894	0.0577848	0.0591855	0.060155	0.0588782	0.0601378	0.0599939	0.00350673	56.0772	40.3175	2.97987	-0.622062	-0.0669233	0.00397496	0.00500656	0.00567334	-0.0209003	0.00588533	0.0054641	
1056	1573229636.982675089	-0.923243	-1.79362	-1.40569	-1.25392	0.917674	1.04941	0.0578244	0.0592282	0.0601946	0.0587091	0.0601972	0.0600315	0.00429144	56.044	40.3185	2.97953	-0.622638	-0.0680213	0.00406475	0.00498294	0.00576858	-0.0242929	0.00575538	0.00546545	
1057	1573229636.990684508	-0.922778	-1.79315	-1.40521	-1.25345	0.918157	1.04989	0.0578649	0.0592654	0.0602364	0.0585329	0.0601545	0.060072	-0.00268997	56.0052	40.3133	2.97094	-0.626637	-0.0669115	0.00407422	0.00505295	0.00565763	-0.0218032	-0.0178224	0.00543941	
1058	1573229636.998653597	-0.922311	-1.79267	-1.40473	-1.25298	0.91864	1.05037	0.0579085	0.0593039	0.0602743	0.0583804	0.0601098	0.0601079	0.00273187	55.9796	40.322	2.97789	-0.619686	-0.0678083	0.00411766	0.00504613	0.00567498	-0.0185615	0.00567749	0.00545675	
1059	1573229637.006679429	-0.921843	-1.7922	-1.40425	-1.25251	0.919123	1.05085	0.0580353	0.0593472	0.060315	0.0583328	0.0601631	0.0601484	0.00697033	55.9455	40.3149	2.97015	-0.606237	-0.064173	0.0246122	0.00502734	0.00561068	0.0038716	0.00565045	0.0053629	
1060	1573229637.014690391	-0.921374	-1.79172	-1.40377	-1.25204	0.919607	1.05133	0.0582934	0.0593851	0.0603507	0.0582806	0.0602142	0.0601865	0.0186929	55.9062	40.3079	2.96832	-0.609927	-0.0692761	0.0370336	0.00518485	0.00545548	-0.01893	0.0056016	0.00534405	
1061	1573229637.022697687	-0.920899	-1.79125	-1.40329	-1.25157	0.92009	1.05181	0.0586561	0.0594277	0.0602999	0.0582279	0.06017	0.060223	0.0230115	55.8789	40.3194	2.95333	-0.610364	-0.0684758	0.0485805	0.00523955	-0.0160316	0.00377993	-0.0176771	0.00535195	
1062	1573229637.030684239	-0.920422	-1.79077	-1.40281	-1.2511	0.92057	1.05229	0.0590508	0.0594739	0.0602513	0.0582682	0.0600111	0.0602551	0.00888605	55.8345	40.3003	2.95419	-0.605344	-0.0646127	0.0450321	0.00520897	0.00543951	0.00380077	-0.0218092	0.00527857	
1063	1573229637.038648130	-0.91994	-1.79029	-1.40233	-1.25063	0.921048	1.05277	0.0594322	0.0595158	0.0602913	0.0583055	0.0598474	0.0601971	0.0098301	55.7983	40.2989	2.95102	-0.602891	-0.0677436	0.0445897	0.00529455	0.00557169	0.00372656	-0.0175074	-0.0161152	
1064	1573229637.046692432	-0.919456	-1.78981	-1.40185	-1.25016	0.921525	1.05324	0.0598016	0.0596526	0.0603349	0.0582475	0.0597132	0.0600404	0.0104483	55.7237	40.2891	2.95598	-0.604547	-0.0692437	0.042149	0.0250121	0.00544213	-0.0194543	-0.0152907	-0.020059	
1065	1573229637.054648523	-0.918968	-1.78933	-1.40137	-1.2497	0.922003	1.05372	0.060129	0.0593998	0.0603757	0.0581871	0.0595841	0.0599644	0.0259458	55.9242	40.3606	2.94216	-0.632023	-0.0858189	0.0340351	-0.0901757	0.00540658	0.00371512	-0.0172892	0.00492179	
1066	1573229637.062660360	-0.918476	-1.78886	-1.40089	-1.24923	0.922477	1.05419	0.0604064	0.0590716	0.0604129	0.0582224	0.0595289	0.0599831	0.0072803	55.7139	40.3224	2.96499	-0.601859	-0.0676176	0.027823	0.00488391	0.00528344	0.00375714	0.00487286	0.00501194	
1067	1573229637.070658426	-0.917981	-1.78838	-1.40041	-1.24876	0.922952	1.05467	0.0605738	0.0592601	0.060446	0.0582581	0.0595646	0.0600075	-0.0102298	55.6217	40.3175	2.97466	-0.598045	-0.0609841	0.00630454	0.0377964	0.00513239	0.00378605	0.0047106	0.00491844	
1068	1573229637.078669398	-0.917487	-1.7879	-1.39993	-1.24829	0.923427	1.05514	0.0606516	0.0594468	0.0603513	0.0582926	0.0595967	0.0600289	0.0129919	55.6682	40.3661	2.96635	-0.615732	-0.0741645	0.0062523	0.00483336	-0.0260047	0.00394354	0.00493897	0.00488114	
1069	1573229637.086721987	-0.916994	-1.78741	-1.39945	-1.24782	0.923903	1.05562	0.0607242	0.0595057	0.0601717	0.0583312	0.0596339	0.0600578	0.00771864	55.6292	40.3572	2.96664	-0.612323	-0.0726715	0.00618195	0.00477757	-0.0158213	0.003759	0.00478236	0.00518654	
1070	1573229637.094700580	-0.916499	-1.78693	-1.39897	-1.24735	0.924378	1.05609	0.0607987	0.0595651	0.0601177	0.058371	0.0596646	0.0600837	-0.00288888	55.5848	40.338	2.96788	-0.605507	-0.0691135	0.0061448	0.00477928	0.00495436	0.00400468	0.00501018	0.00519274	
1071	1573229637.102673110	-0.916005	-1.78645	-1.39849	-1.24688	0.924854	1.05657	0.0608695	0.0596224	0.0601444	0.0584124	0.0597005	0.0601114	-0.00294223	55.5508	40.3388	2.96717	-0.604968	-0.0695862	0.00613286	0.00477874	0.00500062	0.0039551	0.00491011	0.00496065	
1072	1573229637.110685831	-0.915511	-1.78596	-1.39802	-1.24641	0.92533	1.05705	0.0609398	0.0596792	0.0601746	0.0584502	0.059736	0.060142	-0.0029821	55.5169	40.3397	2.96656	-0.604434	-0.0700042	0.00614495	0.00477617	0.00506172	0.00389128	0.00486259	0.00522726	
1073	1573229637.118685771	-0.91502	-1.78548	-1.39754	-1.24594	0.925806	1.05752	0.0609996	0.0597368	0.0602055	0.0584915	0.0597685	0.0602627	-0.00338484	55.4875	40.3448	2.97031	-0.604877	-0.0678467	0.00609359	0.00476736	0.00511419	0.00396378	0.00500033	0.0274746	
1074	1573229637.126655228	-0.914527	-1.785	-1.39706	-1.24547	0.926284	1.058	0.0609675	0.0597908	0.0602382	0.0585315	0.0598084	0.0603805	-0.0133889	55.4539	40.3533	2.97103	-0.609625	-0.0704842	-0.0174128	0.00483669	0.00505451	0.00391965	0.00502584	0.00537714	
1075	1573229637.134678548	-0.914035	-1.78451	-1.39658	-1.245	0.926764	1.05848	0.0608528	0.0598431	0.0602748	0.0585736	0.05985	0.0605064	-0.0123607	55.4258	40.3576	2.97401	-0.609641	-0.0685548	-0.0150226	0.00387969	0.0050486	0.00409834	0.00521909	0.0275533	
1076	1573229637.142670607	-0.913545	-1.78403	-1.3961	-1.24453	0.927245	1.05896	0.0607115	0.0594957	0.0603054	0.0586165	0.0600153	0.0606249	0.0135575	55.5821	40.4157	2.96557	-0.630328	-0.0927497	-0.0224729	-0.0928104	0.00489249	0.00413599	0.0341488	0.00533876	
1077	1573229637.150684318	-0.913056	-1.78355	-1.39562	-1.24406	0.927729	1.05945	0.0605604	0.0590638	0.0603333	0.0586578	0.0601809	0.060661	-0.0082046	55.3969	40.3683	2.96567	-0.614613	-0.0765575	-0.0183097	-0.0185735	0.00487573	0.00423384	0.00528885	0.00554622	
1078	1573229637.158668435	-0.91257	-1.78308	-1.39514	-1.24358	0.928212	1.05993	0.0604165	0.0586568	0.0603611	0.0588096	0.0602277	0.0607981	-0.00120367	55.5007	40.4108	2.95751	-0.625173	-0.0826184	-0.0196733	-0.0855899	0.00468123	0.0314802	0.0052977	0.0299871	
1079	1573229637.166954823	-0.912086	-1.78261	-1.39466	-1.24311	0.928696	1.06041	0.0602611	0.0583402	0.0603014	0.0590796	0.0602756	0.0609324	-0.00855099	55.3037	40.3844	2.96354	-0.605082	-0.0715763	-0.019875	0.00335595	-0.018061	0.0332345	0.00527312	0.00564923	
1080	1573229637.174672870	-0.911604	-1.78213	-1.39418	-1.24263	0.929178	1.0609	0.0602017	0.0583786	0.0602338	0.0593446	0.0603169	0.060979	-0.00849262	55.2529	40.3498	2.95912	-0.592071	-0.068706	0.00503851	0.00340146	0.00474204	0.0301187	0.00519877	0.00562636	
1081	1573229637.182680457	-0.911121	-1.78166	-1.39371	-1.24215	0.929662	1.06139	0.0601646	0.0584169	0.0602593	0.0595784	0.0603631	0.0610214	-0.0156635	55.2229	40.36	2.96366	-0.598545	-0.069787	-0.0150925	0.00339198	0.00474271	0.0251081	0.00541152	0.00560987	
1082	1573229637.190686512	-0.910639	-1.78119	-1.39323	-1.24167	0.930145	1.06188	0.0601292	0.0584617	0.0602893	0.0597127	0.060495	0.0610642	0.00370945	55.1878	40.3551	2.96732	-0.593933	-0.0755555	0.00522065	0.00354129	0.0048126	0.00518452	0.0279758	0.00537101	
1083	1573229637.198686145	-0.910156	-1.78072	-1.39275	-1.24119	0.93063	1.06236	0.0601738	0.0585041	0.0603184	0.0598987	0.060631	0.061104	-0.010303	55.1528	40.3516	2.95628	-0.58719	-0.0682551	0.00525478	0.00367208	0.00491929	0.038897	0.00544099	0.00554694	
1084	1573229637.207099081	-0.909674	-1.78024	-1.39227	-1.2407	0.931117	1.06285	0.0602183	0.0586385	0.0604309	0.0601956	0.0606786	0.0611456	-0.0227297	55.0692	40.3214	2.96101	-0.577351	-0.0620996	0.00523421	0.0240641	0.0251182	0.0316747	0.00554325	0.00539552	
1085	1573229637.214665627	-0.90919	-1.77977	-1.39179	-1.24021	0.931603	1.06334	0.0602664	0.0584217	0.0605401	0.0604508	0.0607233	0.0611848	0.00966934	55.2453	40.394	2.94274	-0.612716	-0.0886182	0.00531332	-0.0815234	0.00496223	0.0290076	0.00569253	0.00540992	
1086	1573229637.222702766	-0.908705	-1.7793	-1.3913	-1.23973	0.932088	1.06383	0.0603159	0.0582136	0.0605728	0.0606006	0.0608908	0.0612246	0.00185456	55.0141	40.3484	2.97062	-0.583275	-0.0731745	0.00547007	0.0252413	0.00502546	0.00575645	0.036993	0.00539051	
1087	1573229637.230680102	-0.90822	-1.77882	-1.39082	-1.23924	0.932576	1.06432	0.0604869	0.058486	0.0606084	0.0607412	0.0611787	0.0612658	0.0062331	54.9528	40.3284	2.96237	-0.564669	-0.0674676	0.0357117	0.0379175	0.0050757	0.026236	0.034929	0.00543702	
1088	1573229637.238736759	-0.90773	-1.77835	-1.39034	-1.23875	0.933067	1.06481	0.0607933	0.0587937	0.0607385	0.0609884	0.0614429	0.0612991	-0.00629472	54.9149	40.3065	2.96069	-0.55666	-0.0629696	0.0374216	0.0337699	0.0282494	0.032598	0.031007	0.00536981	
1089	1573229637.246686818	-0.90724	-1.77786	-1.38985	-1.23825	0.93356	1.06529	0.061087	0.0591285	0.0608719	0.0611517	0.0615945	0.0613381	0.000999634	54.8646	40.3172	2.95444	-0.575659	-0.0698314	0.0335492	0.0431134	0.00503177	0.00612142	0.0062468	0.00544162	
1090	1573229637.254680806	-0.906744	-1.77738	-1.38937	-1.23776	0.934054	1.06578	0.0612643	0.0594804	0.0609096	0.0612105	0.0617279	0.0613792	-0.00335306	54.8511	40.3394	2.96575	-0.579396	-0.0718293	0.00625782	0.0378531	0.00492377	0.00617997	0.026443	0.00543203	
1091	1573229637.263620062	-0.906246	-1.77689	-1.38888	-1.23727	0.93455	1.06627	0.0614616	0.059801	0.0609498	0.0613477	0.0618654	0.0614204	-0.000328143	54.8137	40.3213	2.94888	-0.568936	-0.0686665	0.037879	0.0345371	0.00495293	0.0263603	0.00632616	0.00536725	
1092	1573229637.270687799	-0.905767	-1.77642	-1.38841	-1.2368	0.935027	1.06675	0.0615986	0.0600716	0.0609325	0.0614266	0.0618635	0.0614029	-0.00923019	54.7734	40.3327	2.95782	-0.58219	-0.0713782	0.0062015	0.0397242	0.00488601	0.00621124	0.00626276	0.00529615	
1093	1573229637.278742035	-0.905267	-1.77593	-1.38792	-1.2363	0.935524	1.06724	0.0616696	0.0604131	0.0609798	0.0614849	0.061918	0.0614468	-0.00881881	54.7428	40.3339	2.9566	-0.582263	-0.0723247	0.00613032	0.0372184	0.00490771	0.00631709	0.00615378	0.005238	
1094	1573229637.286679293	-0.904767	-1.77543	-1.38743	-1.23581	0.936022	1.06773	0.0617374	0.0607085	0.0610231	0.0616265	0.0619738	0.0614816	-0.0120325	54.7266	40.34	2.95255	-0.57672	-0.0702331	0.00609881	0.0287118	0.00481165	0.0284083	0.00617893	0.00518531	
1095	1573229637.295388061	-0.904266	-1.77494	-1.38694	-1.23531	0.936519	1.06822	0.0618052	0.060878	0.0610561	0.0617713	0.0620277	0.0615193	-0.00309158	54.7293	40.3481	2.95048	-0.588811	-0.079221	0.00663275	0.00625181	0.00582682	0.00710372	0.00668259	0.00587782	
1096	1573229637.302728938	-0.903764	-1.77443	-1.38645	-1.23481	0.937019	1.06871	0.0620325	0.0612628	0.0614337	0.0621448	0.0622816	0.0617624	-0.0462177	54.5464	40.2459	2.97768	-0.500996	-0.0321261	0.044658	0.0789538	0.0853091	0.0831026	0.0544994	0.0556908	
1097	1573229637.310682559	-0.903262	-1.77393	-1.38596	-1.23431	0.937519	1.0692	0.0621221	0.0615256	0.061482	0.0625143	0.0625273	0.0618741	0.0290371	54.7451	40.4481	2.93876	-0.625638	-0.103909	-0.0261478	-0.0207172	-0.0733321	0.00713643	0.00649138	-0.0275662	
1098	1573229637.318715050	-0.90276	-1.77343	-1.38546	-1.23381	0.93802	1.0697	0.0619513	0.0614983	0.0613609	0.0626661	0.0625818	0.0617859	-0.0348561	54.6125	40.3284	2.9546	-0.576851	-0.0691622	-0.0206035	0.00591552	0.0406805	0.0292603	0.00631938	0.00539629	
1099	1573229637.326856634	-0.902261	-1.77293	-1.38497	-1.2333	0.938521	1.07019	0.0617921	0.0615765	0.061553	0.0628238	0.0625482	0.0618268	-0.01876	54.5841	40.3555	2.94623	-0.598888	-0.0795606	-0.0218855	0.00598787	0.00538279	0.007196	-0.0144626	0.00549892	
1100	1573229637.334873268	-0.901765	-1.77242	-1.38447	-1.2328	0.93902	1.07069	0.0616353	0.0616567	0.0616077	0.0628912	0.0625148	0.0618697	-0.0120637	54.5525	40.3601	2.95175	-0.592956	-0.0810665	-0.0194397	0.00602783	0.00545696	0.00714978	0.00636353	0.00559831	
1101	1573229637.342657079	-0.90127	-1.77192	-1.38397	-1.23229	0.939522	1.07118	0.0614944	0.0617299	0.0616666	0.0629593	0.0625679	0.0619129	-0.0112908	54.5158	40.359	2.95045	-0.591884	-0.0815774	-0.0178044	0.0059136	0.00541118	0.00728605	0.00635184	0.00541882	
1102	1573229637.350754181	-0.900776	-1.77142	-1.38348	-1.23178	0.940024	1.07168	0.0613529	0.0618022	0.0617228	0.0630237	0.0626239	0.0619599	-0.0115412	54.4793	40.3592	2.94986	-0.591685	-0.0820381	-0.0190547	0.00592319	0.00542054	0.00704414	0.00632249	0.00545178	
1103	1573229637.358662343	-0.900284	-1.77092	-1.38298	-1.23128	0.940527	1.07217	0.0613006	0.0618675	0.0617753	0.0630858	0.0626784	0.0620065	-0.00271537	54.4383	40.3473	2.94376	-0.584501	-0.0830528	0.00515223	0.0059783	0.00522244	0.00706532	0.00634646	0.00536394	
1104	1573229637.366693750	-0.899795	-1.77042	-1.38248	-1.23077	0.94103	1.07267	0.0613393	0.061932	0.0618312	0.0631505	0.062733	0.0620488	-0.00269898	54.4017	40.3469	2.94293	-0.58383	-0.0834892	0.00517442	0.00598855	0.00526136	0.00709967	0.00641243	0.00544476	
1105	1573229637.374645892	-0.899305	-1.76992	-1.38198	-1.23026	0.941531	1.07317	0.0613769	0.0619908	0.0618807	0.063215	0.0627826	0.0620967	-0.00240875	54.3673	40.3471	2.94185	-0.583509	-0.0841959	0.00523159	0.00483604	0.00515145	0.00716907	0.00643013	0.00541119	
1106	1573229637.382667704	-0.898816	-1.76942	-1.38149	-1.22975	0.942033	1.07367	0.0614137	0.0615657	0.0619228	0.0632823	0.0628325	0.0621435	0.0186819	54.5481	40.4025	2.92302	-0.615297	-0.108762	0.00538238	-0.112978	0.00523896	0.00712539	0.00644379	0.00532009	
1107	1573229637.390721954	-0.898326	-1.76892	-1.38099	-1.22924	0.942535	1.07416	0.0614504	0.0611436	0.0619709	0.0633513	0.0628826	0.062186	-0.00226304	54.2935	40.3461	2.9402	-0.582167	-0.0850457	0.00539867	0.00524027	0.00512927	0.0070883	0.00649526	0.00547469	
1108	1573229637.398688853	-0.897835	-1.76843	-1.38049	-1.22873	0.943038	1.07466	0.0614916	0.0611981	0.0619247	0.0634163	0.0629318	0.0622331	0.00786707	54.2671	40.3663	2.93758	-0.587746	-0.0895158	0.00543783	0.00529695	-0.0160439	0.00711845	0.00652007	0.00537298	
1109	1573229637.406678208	-0.897343	-1.76794	-1.38	-1.22822	0.943542	1.07516	0.0615358	0.0612484	0.0618861	0.0634807	0.0629856	0.0622785	-0.00229661	54.2207	40.3447	2.93838	-0.580848	-0.0859237	0.0055413	0.00532615	0.00520474	0.00709324	0.00639888	0.00544839	
1110	1573229637.414677092	-0.89685	-1.76744	-1.3795	-1.22771	0.944046	1.07566	0.0615808	0.0613017	0.0619348	0.0635456	0.0630367	0.0623263	-0.0022538	54.1842	40.3438	2.93749	-0.580151	-0.086363	0.00568064	0.00538888	0.00525952	0.00705202	0.00643718	0.00549849	
1111	1573229637.422612331	-0.896355	-1.76695	-1.379	-1.2272	0.944552	1.07616	0.0617608	0.0613561	0.0619846	0.0636133	0.0630923	0.0623749	0.00849008	54.1446	40.3283	2.92975	-0.571091	-0.0878205	0.0378364	0.00404281	0.00544859	0.00698939	0.00638799	0.00553005	
1112	1573229637.430676944	-0.895856	-1.76646	-1.3785	-1.22669	0.94506	1.07666	0.0620722	0.0609471	0.062125	0.0635934	0.0631514	0.0624226	0.0212274	54.2988	40.3568	2.91575	-0.601797	-0.11103	0.037323	-0.107184	0.0272108	-0.0142825	0.00643498	0.00547682	
1113	1573229637.438660683	-0.895355	-1.76596	-1.378	-1.22617	0.945566	1.07716	0.0623821	0.0606797	0.0622646	0.063446	0.0632061	0.0624687	0.00949835	54.0113	40.3101	2.93559	-0.57201	-0.0887753	0.0377445	0.0345841	0.00549577	-0.0250699	0.0064099	0.00538697	
1114	1573229637.446667978	-0.89485	-1.76547	-1.3775	-1.22566	0.946074	1.07766	0.06268	0.0604223	0.0623158	0.0633823	0.0632629	0.0625144	0.0242832	54.2282	40.3773	2.91208	-0.599564	-0.110679	0.0332385	-0.100885	0.00535579	0.00647004	0.00628951	0.00528302	
