seq	time	q0	q1	q2	q3	q4	q5	Dq0	Dq1	Dq2	Dq3	Dq4	Dq5	eff0	eff1	eff2	eff3	eff4	eff5	
5648	1573229628.422731276	-1.24638	-2.11698	-1.72909	-1.57732	0.594396	0.725976	0.0172956	0.0172189	0.0155316	0.0162602	0.0159534	0.0151289	16.8132	84.433	37.1775	4.19251	1.78133	2.54704	
5649	1573229628.430737674	-1.24629	-2.11682	-1.72894	-1.57718	0.594504	0.726131	0.0163625	0.0174107	0.017449	0.0188296	0.0171231	0.0153206	17.3577	83.4618	37.6765	3.90666	2.1277	2.98441	
5650	1573229628.442541070	-1.24612	-2.11669	-1.72882	-1.57709	0.594684	0.726227	0.0169505	0.0169888	0.0179348	0.0179284	0.016682	0.0158	17.3577	83.8867	37.427	4.50219	1.70711	2.57277	
5651	1573229628.446740102	-1.24598	-2.11654	-1.72867	-1.57695	0.594816	0.726371	0.0171295	0.0178964	0.0179859	0.0150714	0.0160301	0.017775	16.7451	83.219	37.7763	4.14487	1.75659	2.95868	
5652	1573229628.454742844	-1.24584	-2.11641	-1.72852	-1.57677	0.594948	0.726515	0.0179731	0.0175641	0.0153654	0.0177942	0.0169505	0.0161451	17.7661	82.005	38.0508	4.54983	1.85556	2.90723	
5653	1573229628.462827498	-1.24566	-2.1163	-1.7284	-1.57667	0.595056	0.726611	0.0170655	0.0175769	0.0191748	0.0150522	0.0159726	0.0157041	18.1065	81.5801	37.427	4.4069	1.90504	3.42178	
5654	1573229628.470704864	-1.24558	-2.11612	-1.72823	-1.57655	0.595164	0.726743	0.0172317	0.0179092	0.0165286	0.0172381	0.0159726	0.0169313	17.2896	81.6408	38.2504	4.4069	1.92978	2.77859	
5655	1573229628.478697288	-1.2454	-2.11599	-1.72814	-1.57641	0.595283	0.726922	0.017807	0.0172701	0.0173595	0.015474	0.0151672	0.0174107	17.5619	81.2766	38.1007	5.0739	1.90504	2.90723	
5656	1573229628.486677774	-1.24528	-2.11588	-1.72799	-1.57626	0.595451	0.727054	0.016273	0.0181777	0.0159917	0.0168738	0.0175257	0.0173723	19.1275	80.6089	38.0259	4.52601	1.92978	2.85577	
5657	1573229628.494669422	-1.24519	-2.11572	-1.72785	-1.57613	0.595595	0.727221	0.0178709	0.0175641	0.0178581	0.017449	0.0178325	0.0176791	18.583	80.0626	37.976	4.90715	2.07822	2.70141	
5658	1573229628.502682455	-1.24501	-2.11558	-1.7277	-1.57598	0.595751	0.727329	0.0171167	0.0182799	0.0175641	0.0160493	0.0169697	0.0158959	17.63	79.5163	38.1257	4.52601	1.85556	3.21596	
5659	1573229628.510730166	-1.24485	-2.11538	-1.72755	-1.57587	0.595847	0.727461	0.0172062	0.0183566	0.0172829	0.0172189	0.0157425	0.0160684	18.2426	79.6377	38.4999	4.45455	1.97926	2.95868	
5660	1573229628.518670630	-1.24474	-2.1153	-1.72744	-1.57575	0.596003	0.727617	0.0169888	0.0173212	0.0151608	0.0160876	0.016682	0.0172956	16.9493	79.5163	38.1257	4.57365	1.73185	3.29314	
5661	1573229628.526720386	-1.24459	-2.11512	-1.72731	-1.57561	0.596135	0.727736	0.0172573	0.0178453	0.0179604	0.0174299	0.0158384	0.017008	15.7921	79.0307	37.9011	4.50219	1.90504	3.21596	
5662	1573229628.534689197	-1.24448	-2.11502	-1.72713	-1.57546	0.596243	0.727892	0.0169633	0.0173595	0.0158256	0.0163369	0.0170272	0.0160109	14.0904	78.363	38.0508	5.12154	1.85556	3.3446	
5663	1573229628.542663337	-1.24432	-2.11486	-1.72701	-1.57531	0.596386	0.728012	0.0167204	0.0185995	0.0160045	0.0177558	0.016241	0.0160684	14.0904	79.4556	38.0758	4.64512	2.22667	3.57615	
5664	1573229628.550721908	-1.24419	-2.11474	-1.72688	-1.5752	0.596471	0.728144	0.0173084	0.0170655	0.0164008	0.0155316	0.0165862	0.0160109	12.3886	78.0595	37.452	4.71658	2.15245	2.75286	
5665	1573229628.558680295	-1.24407	-2.11461	-1.72676	-1.57504	0.596651	0.728251	0.0171806	0.0179987	0.0164264	0.0172765	0.017334	0.0170655	11.9802	78.363	38.1007	4.4069	2.49882	2.31549	
5666	1573229628.566716444	-1.24393	-2.11447	-1.72664	-1.5749	0.596783	0.728419	0.0173595	0.0177175	0.0167587	0.0170272	0.0172956	0.0155507	11.776	78.6665	37.9011	4.64512	2.72148	2.62422	
5667	1573229628.574659830	-1.24374	-2.11435	-1.72649	-1.57478	0.59689	0.728575	0.0160173	0.0175641	0.01456	0.0164136	0.0177558	0.0152631	14.4307	79.8805	37.976	4.7404	2.47408	2.21258	
5668	1573229628.582719991	-1.24365	-2.11418	-1.72641	-1.57463	0.597094	0.728671	0.0167076	0.0166181	0.0183311	0.0167971	0.0158767	0.0181777	14.2946	80.6696	37.2773	4.64512	2.96889	2.44413	
5669	1573229628.590661648	-1.24353	-2.11406	-1.72625	-1.57453	0.59725	0.728814	0.0168866	0.0171806	0.0155571	0.0151481	0.0167971	0.0163369	14.8391	81.8229	37.6516	5.21682	2.672	2.03249	
5670	1573229628.598708952	-1.24341	-2.11394	-1.7261	-1.57435	0.597334	0.728898	0.0154676	0.0173595	0.0177558	0.0157808	0.0176216	0.0163561	15.1114	81.8836	37.6516	4.90715	2.47408	1.92958	
5671	1573229628.606701945	-1.24326	-2.11377	-1.726	-1.57426	0.597442	0.729042	0.0170783	0.0172956	0.0179987	0.0166437	0.0170847	0.0159917	16.5409	81.8229	37.3023	5.12154	2.69674	2.39268	
5672	1573229628.614668894	-1.24315	-2.11364	-1.72582	-1.57409	0.597622	0.729174	0.0171039	0.0176152	0.0151353	0.0171422	0.0178517	0.0165095	18.0384	82.1264	37.2773	5.00243	3.19156	2.39268	
5673	1573229628.622655518	-1.24302	-2.11351	-1.72575	-1.57396	0.597754	0.729318	0.0177303	0.0171678	0.0189191	0.0176024	0.0161835	0.0169121	17.5619	82.2478	36.8781	4.93097	3.01837	2.34122	
5674	1573229628.630656833	-1.24287	-2.11336	-1.72561	-1.57382	0.597897	0.729449	0.0165031	0.0178325	0.0162858	0.0174107	0.0174874	0.0160684	20.2166	80.5482	36.928	5.31211	3.01837	2.10967	
5675	1573229628.638647054	-1.24274	-2.11323	-1.72544	-1.57365	0.598041	0.729605	0.0174235	0.0174618	0.0174874	0.0163369	0.0162027	0.0172381	18.1745	81.2766	36.5537	5.62178	3.46371	2.08394	
5676	1573229628.646644986	-1.24259	-2.11309	-1.72531	-1.57352	0.598185	0.729737	0.0173084	0.0181905	0.0178325	0.0180243	0.0178517	0.0190022	17.8342	81.1552	36.8781	5.05008	2.672	2.26404	
5677	1573229628.654649189	-1.24243	-2.11292	-1.7252	-1.57339	0.598281	0.729892	0.0172573	0.0177686	0.017449	0.0173532	0.0167396	0.0165862	18.7191	80.5482	36.3042	5.09772	3.46371	2.62422	
5678	1573229628.662659150	-1.24231	-2.11281	-1.72502	-1.57324	0.598425	0.730012	0.01704	0.0170655	0.0172189	0.0172573	0.01766	0.0146687	18.0384	80.4268	36.3541	5.24064	2.74622	2.21258	
5679	1573229628.670661134	-1.24216	-2.11266	-1.72491	-1.57309	0.598593	0.730156	0.0168866	0.0176408	0.014918	0.0170847	0.0176791	0.0175449	17.2896	79.8805	36.4539	5.38357	2.99363	2.36695	
5680	1573229628.678674292	-1.24201	-2.11254	-1.72476	-1.57299	0.598689	0.730252	0.0158639	0.0175129	0.0187273	0.0169888	0.0169505	0.0153782	17.6981	78.7272	35.6056	5.33593	2.94415	2.62422	
5681	1573229628.686657587	-1.24188	-2.11238	-1.72463	-1.57285	0.598821	0.730407	0.0169121	0.0177047	0.0149947	0.0162602	0.0169888	0.0175449	16.9493	78.8486	36.5038	5.0739	2.77096	2.70141	
5682	1573229628.694680048	-1.24176	-2.11227	-1.72443	-1.57269	0.599024	0.730563	0.0162218	0.0177942	0.0172062	0.0171039	0.0178709	0.0175449	17.2896	78.363	36.3042	4.50219	2.47408	2.93296	
5683	1573229628.702665648	-1.24163	-2.11214	-1.72435	-1.57257	0.599156	0.730707	0.0167843	0.0166181	0.0161068	0.0167012	0.0172381	0.018101	17.8342	79.3342	36.6785	5.45503	2.69674	2.23831	
5684	1573229628.710679510	-1.24151	-2.11199	-1.72421	-1.57245	0.599229	0.73085	0.0168099	0.0167971	0.0175896	0.0166437	0.0170847	0.018216	18.1745	79.0914	35.7802	4.88333	2.05348	2.54704	
5685	1573229628.718682567	-1.24139	-2.11187	-1.72407	-1.57225	0.599433	0.730982	0.0157744	0.0174874	0.0167587	0.0166629	0.0179284	0.016126	17.4939	79.3949	35.5058	4.50219	2.25141	2.70141	
5686	1573229628.726699958	-1.24125	-2.11168	-1.72392	-1.57213	0.59954	0.731066	0.0166693	0.0173468	0.0179604	0.0170272	0.0173915	0.0186762	16.7451	78.6665	35.7802	4.76422	2.10296	2.54704	
5687	1573229628.734693067	-1.24114	-2.11159	-1.72382	-1.57201	0.599708	0.731246	0.0170272	0.0175769	0.0168354	0.0164136	0.0180051	0.0172381	16.4728	78.97	35.905	4.38308	1.83082	2.8815	
5688	1573229628.742694213	-1.24097	-2.11145	-1.72368	-1.57184	0.599888	0.731365	0.0171422	0.0177814	0.0176791	0.016682	0.0175066	0.0179092	15.1114	77.756	36.2793	4.31162	1.70711	2.52131	
5689	1573229628.750671542	-1.24087	-2.11129	-1.72355	-1.57172	0.600008	0.731521	0.0172701	0.0168227	0.0143939	0.0162794	0.0183502	0.0194624	15.7921	77.149	36.3791	4.35926	1.41022	2.77859	
