seq	time	q0	q1	q2	q3	q4	q5	Dq0	Dq1	Dq2	Dq3	Dq4	Dq5	eff0	eff1	eff2	eff3	eff4	eff5	
1485	1580482324.240679933	0.00211477	-1.17112	2.12161	-2.50541	-1.5697	-2.62197	-0.000738361	-0.0783295	-0.0170983	0.099209	0.000406749	0.00034671	-15.5328	-69.1842	-25.9845	0.0988704	3.00902	2.25255	
1486	1580482324.248677153	0.00211145	-1.17175	2.12147	-2.50461	-1.5697	-2.62196	-0.000735243	-0.0783031	-0.0170675	0.0989184	0.000412306	0.000349661	-15.5263	-69.2189	-26.0312	0.0991709	3.0064	2.25325	
1487	1580482324.256681273	0.00210964	-1.17237	2.12134	-2.50381	-1.5697	-2.62196	-0.000728074	-0.0782783	-0.017032	0.0984474	0.00041756	0.000349779	-15.5308	-69.1354	-26.0152	0.11356	3.02635	2.24543	
1488	1580482324.264700631	0.00210749	-1.17299	2.12121	-2.50302	-1.5697	-2.62195	-0.000721857	-0.0782497	-0.0170851	0.0978139	0.00041883	0.000354522	-15.5302	-69.1136	-26.0404	0.115265	3.0302	2.24386	
1489	1580482324.272690114	0.00210548	-1.17361	2.12107	-2.50224	-1.5697	-2.62195	-0.000715347	-0.0782244	-0.0171399	0.0971008	0.000422393	0.000358826	-15.5298	-69.0924	-26.0664	0.115589	3.03294	2.24275	
1490	1580482324.280693979	0.00210223	-1.17424	2.12094	-2.50147	-1.56969	-2.62195	-0.00071221	-0.0781987	-0.0171933	0.0963882	0.00042323	0.000360229	-15.5299	-69.0758	-26.0965	0.10944	3.0291	2.24432	
1491	1580482324.288701982	0.00210049	-1.17486	2.1208	-2.50071	-1.56969	-2.62194	-0.000705037	-0.078086	-0.017152	0.095688	0.000422684	0.000360056	-15.5029	-69.2294	-26.1979	0.0989292	3.01325	2.25029	
1492	1580482324.296700595	0.00209842	-1.17548	2.12067	-2.49995	-1.56969	-2.62194	-0.000698826	-0.0778824	-0.0171121	0.0949898	0.000424427	0.000359589	-15.5069	-69.1607	-26.1938	0.0988572	3.01915	2.24824	
1493	1580482324.304689294	0.00209602	-1.1761	2.12053	-2.49921	-1.56969	-2.62194	-0.000693548	-0.0777587	-0.0171637	0.0942965	0.000424755	0.000358837	-15.5292	-69.0117	-26.1633	0.102606	3.02927	2.24424	
1494	1580482324.312696389	0.0020942	-1.17671	2.1204	-2.49847	-1.56969	-2.62194	-0.000686744	-0.0777236	-0.0172142	0.0936327	0.000428599	0.000357811	-15.5294	-68.9943	-26.1927	0.0962303	3.02513	2.24595	
1495	1580482324.320654551	0.00209205	-1.17733	2.12026	-2.49774	-1.56969	-2.62193	-0.000680897	-0.0776872	-0.0172679	0.0931194	0.000428492	0.000357752	-15.5302	-68.9816	-26.2267	0.0833327	3.01387	2.25058	
