seq	time	q0	q1	q2	q3	q4	q5	Dq0	Dq1	Dq2	Dq3	Dq4	Dq5	eff0	eff1	eff2	eff3	eff4	eff5	
68	1580482312.600690589	0.00235715	-0.895042	2.13236	-2.79044	-1.56955	-2.62327	0	0	-0	0	0	0	0	0	-0	0	0	0	
69	1580482312.608707753	0.00240508	-0.895089	2.13236	-2.79041	-1.56956	-2.62332	0	0	-0	0	0	0	0	0	-0	0	0	0	
70	1580482312.616716150	0.00240508	-0.895042	2.13236	-2.79043	-1.56954	-2.62331	0	0	-0	0	0	0	0	0	-0	0	0	0	
71	1580482312.624675396	0.00242905	-0.895078	2.1324	-2.79043	-1.56954	-2.62327	0	0	-0	0	0	0	0	0	-0	0	0	0	
72	1580482312.632702998	0.0023931	-0.895066	2.1324	-2.79043	-1.56954	-2.62331	0	0	-0	0	0	0	0	0	-0	0	0	0	
73	1580482312.640693961	0.0023931	-0.895042	2.13242	-2.79045	-1.56955	-2.6233	0	0	-0	0	0	0	0	0	-0	0	0	0	
74	1580482312.648770535	0.00238112	-0.895089	2.13238	-2.79041	-1.56955	-2.62329	0	0	-0	0	0	0	0	0	-0	0	0	0	
75	1580482312.656677487	0.00238112	-0.895102	2.13237	-2.79043	-1.56955	-2.62333	0	0	-0	0	0	0	0	0	-0	0	0	0	
76	1580482312.664701318	0.0023931	-0.895054	2.13238	-2.79045	-1.56951	-2.6233	0	0	-0	0	0	0	0	0	-0	0	0	0	
77	1580482312.672632952	0.0023931	-0.895089	2.13236	-2.79041	-1.56951	-2.62329	0	0	-0	0	0	0	0	0	-0	0	0	0	
78	1580482312.680634881	0.0023931	-0.895054	2.13235	-2.79044	-1.56956	-2.6233	0	0	-0	0	0	0	0	0	-0	0	0	0	
79	1580482312.688609534	0.00242905	-0.895042	2.13236	-2.79043	-1.56952	-2.62327	0	0	-0	0	0	0	0	0	-0	0	0	0	
80	1580482312.696663641	0.00238112	-0.895066	2.13237	-2.79045	-1.56952	-2.62331	0	0	-0	0	0	0	0	0	-0	0	0	0	
81	1580482312.704655356	0.00244066	-0.895089	2.13237	-2.79044	-1.56952	-2.62331	0	0	-0	0	0	0	0	0	-0	0	0	0	
82	1580482312.712663524	0.0023931	-0.895042	2.13238	-2.79043	-1.56952	-2.62327	0	0	-0	0	0	0	0	0	-0	0	0	0	
83	1580482312.720656039	0.00238112	-0.895078	2.13236	-2.79044	-1.56955	-2.62331	0	0	-0	0	0	0	0	0	-0	0	0	0	
84	1580482312.728670151	0.0023931	-0.895114	2.13237	-2.79041	-1.56956	-2.62329	0	0	-0	0	0	0	0	0	-0	0	0	0	
85	1580482312.736669218	0.00238112	-0.895054	2.13234	-2.79043	-1.56955	-2.6233	0	0	-0	0	0	0	0	0	-0	0	0	0	
86	1580482312.744680719	0.0023931	-0.895102	2.13237	-2.79043	-1.56955	-2.6233	0	0	-0	0	0	0	0	0	-0	0	0	0	
87	1580482312.752671866	0.00238112	-0.895066	2.13235	-2.79044	-1.56955	-2.62327	0	0	-0	0	0	0	0	0	-0	0	0	0	
88	1580482312.760692777	0.00241707	-0.895102	2.13238	-2.79043	-1.56954	-2.62325	0	0	-0	0	0	0	0	0	-0	0	0	0	
89	1580482312.768696427	0.0023931	-0.895066	2.13238	-2.79043	-1.56954	-2.62325	0	0	-0	0	0	0	0	0	-0	0	0	0	
90	1580482312.776734609	0.0023931	-0.895078	2.13238	-2.79043	-1.56954	-2.62329	0	0	-0	0	0	0	0	0	-0	0	0	0	
91	1580482312.784677623	0.00240508	-0.895054	2.13235	-2.79045	-1.56957	-2.6233	0	0	-0	0	0	0	0	0	-0	0	0	0	
92	1580482312.792705848	0.0023931	-0.895066	2.13235	-2.79045	-1.56956	-2.62331	0	0	-0	0	0	0	0	0	-0	0	0	0	
93	1580482312.800708230	0.00236913	-0.895078	2.13237	-2.79044	-1.56952	-2.62327	0	0	-0	0	0	0	0	0	-0	0	0	0	
94	1580482312.808771909	0.00238112	-0.895078	2.13236	-2.79044	-1.56955	-2.62332	0	0	-0	0	0	0	0	0	-0	0	0	0	
95	1580482312.816725517	0.00236913	-0.895066	2.13235	-2.79043	-1.56952	-2.62329	0	0	-0	0	0	0	0	0	-0	0	0	0	
96	1580482312.824693723	0.00241707	-0.895078	2.13234	-2.79043	-1.56954	-2.62332	0	0	-0	0	0	0	0	0	-0	0	0	0	
97	1580482312.832698707	0.00240508	-0.895066	2.13235	-2.79044	-1.56955	-2.6233	0	0	-0	0	0	0	0	0	-0	0	0	0	
98	1580482312.840762177	0.00240508	-0.895054	2.13237	-2.79043	-1.56955	-2.62331	0	0	-0	0	0	0	0	0	-0	0	0	0	
99	1580482312.848732871	0.00241707	-0.895078	2.13241	-2.79041	-1.56954	-2.62329	0	0	-0	0	0	0	0	0	-0	0	0	0	
100	1580482312.856708142	0.00240508	-0.895054	2.13238	-2.79044	-1.56956	-2.62333	0	0	-0	0	0	0	0	0	-0	0	0	0	
101	1580482312.864726677	0.00242905	-0.895102	2.13236	-2.79043	-1.56951	-2.62329	0	0	-0	0	0	0	0	0	-0	0	0	0	
102	1580482312.872731961	0.0023931	-0.895089	2.13236	-2.79041	-1.56956	-2.6233	0	0	-0	0	0	0	0	0	-0	0	0	0	
103	1580482312.880693935	0.00236913	-0.895066	2.13237	-2.79044	-1.56954	-2.6233	0	0	-0	0	0	0	0	0	-0	0	0	0	
104	1580482312.888694372	0.00241707	-0.895089	2.13238	-2.79041	-1.56952	-2.62331	0	0	-0	0	0	0	0	0	-0	0	0	0	
105	1580482312.896708740	0.00241707	-0.895042	2.13235	-2.79044	-1.56952	-2.62329	0	0	-0	0	0	0	0	0	-0	0	0	0	
106	1580482312.904684436	0.00240508	-0.895102	2.13236	-2.79043	-1.5695	-2.6233	0	0	-0	0	0	0	0	0	-0	0	0	0	
107	1580482312.912688464	0.00236913	-0.895089	2.13241	-2.79043	-1.56955	-2.62331	0	0	-0	0	0	0	0	0	-0	0	0	0	
108	1580482312.920702847	0.0023931	-0.895114	2.13238	-2.79045	-1.56955	-2.62327	0	0	-0	0	0	0	0	0	-0	0	0	0	
109	1580482312.928670524	0.00240508	-0.895078	2.1324	-2.79043	-1.56951	-2.6233	0	0	-0	0	0	0	0	0	-0	0	0	0	
110	1580482312.936729910	0.00241707	-0.89503	2.1324	-2.79043	-1.56954	-2.6233	0	0	-0	0	0	0	0	0	-0	0	0	0	
111	1580482312.944689241	0.00238112	-0.895114	2.13235	-2.79043	-1.56955	-2.62327	0	0	-0	0	0	0	0	0	-0	0	0	0	
112	1580482312.952668093	0.00241707	-0.895054	2.13237	-2.79045	-1.56957	-2.62332	0	0	-0	0	0	0	0	0	-0	0	0	0	
113	1580482312.960689528	0.00238112	-0.895102	2.13237	-2.79041	-1.56952	-2.62331	0	0	-0	0	0	0	0	0	-0	0	0	0	
114	1580482312.968734166	0.00238112	-0.895066	2.13237	-2.79045	-1.56952	-2.62332	0	0	-0	0	0	0	0	0	-0	0	0	0	
115	1580482312.976688587	0.00240508	-0.895078	2.13234	-2.7904	-1.56952	-2.62331	0	0	-0	0	0	0	0	0	-0	0	0	0	
116	1580482312.984686360	0.00238112	-0.895089	2.13234	-2.79045	-1.56957	-2.6233	0	0	-0	0	0	0	0	0	-0	0	0	0	
117	1580482312.992692097	0.00240508	-0.895078	2.13241	-2.79041	-1.56952	-2.62326	0	0	-0	0	0	0	0	0	-0	0	0	0	
118	1580482313.000707668	0.00240508	-0.895066	2.13235	-2.79043	-1.56955	-2.62331	0	0	-0	0	0	0	0	0	-0	0	0	0	
119	1580482313.008639282	0.00241707	-0.895102	2.13236	-2.79043	-1.56958	-2.62332	0	0	-0	0	0	0	0	0	-0	0	0	0	
120	1580482313.016677810	0.00242905	-0.895102	2.13235	-2.79044	-1.56952	-2.62331	0	0	-0	0	0	0	0	0	-0	0	0	0	
121	1580482313.024668292	0.0023931	-0.895066	2.13236	-2.79041	-1.56952	-2.62329	0	0	-0	0	0	0	0	0	-0	0	0	0	
122	1580482313.032686817	0.0023931	-0.895066	2.13235	-2.79043	-1.56954	-2.6233	0	0	-0	0	0	0	0	0	-0	0	0	0	
123	1580482313.040689021	0.0023931	-0.895066	2.13236	-2.7904	-1.56954	-2.62327	0	0	-0	0	0	0	0	0	-0	0	0	0	
124	1580482313.048665529	0.00238112	-0.895078	2.13235	-2.79043	-1.56951	-2.62331	0	0	-0	0	0	0	0	0	-0	0	0	0	
125	1580482313.056699240	0.00240508	-0.895089	2.13238	-2.7904	-1.56951	-2.62332	0	0	-0	0	0	0	0	0	-0	0	0	0	
126	1580482313.064656700	0.00240508	-0.895042	2.13238	-2.79039	-1.56952	-2.62332	0	0	-0	0	0	0	0	0	-0	0	0	0	
127	1580482313.072696004	0.00240508	-0.895089	2.13237	-2.79043	-1.56955	-2.62327	0	0	-0	0	0	0	0	0	-0	0	0	0	
128	1580482313.080668153	0.00238112	-0.895066	2.13238	-2.79043	-1.56955	-2.62331	0	0	-0	0	0	0	0	0	-0	0	0	0	
129	1580482313.088691222	0.00240508	-0.895054	2.13238	-2.79045	-1.56951	-2.62331	0	0	-0	0	0	0	0	0	-0	0	0	0	
130	1580482313.096683347	0.00241707	-0.895066	2.13237	-2.7904	-1.56952	-2.62331	0	0	-0	0	0	0	0	0	-0	0	0	0	
131	1580482313.104696346	0.0023931	-0.895078	2.13236	-2.79041	-1.56954	-2.62329	0	0	-0	0	0	0	0	0	-0	0	0	0	
132	1580482313.112659715	0.00238112	-0.895066	2.13236	-2.79043	-1.56955	-2.6233	0	0	-0	0	0	0	0	0	-0	0	0	0	
133	1580482313.120632920	0.00241707	-0.895078	2.1324	-2.79046	-1.56955	-2.62327	0	0	-0	0	0	0	0	0	-0	0	0	0	
134	1580482313.128692844	0.00242905	-0.895089	2.13241	-2.79044	-1.56951	-2.6233	0	0	-0	0	0	0	0	0	-0	0	0	0	
135	1580482313.136659107	0.00238112	-0.895054	2.13236	-2.79043	-1.56954	-2.62327	0	0	-0	0	0	0	0	0	-0	0	0	0	
136	1580482313.144618925	0.00236913	-0.895078	2.13237	-2.79043	-1.56955	-2.62326	0	0	-0	0	0	0	0	0	-0	0	0	0	
137	1580482313.152618455	0.00236913	-0.895066	2.13236	-2.79041	-1.56955	-2.62329	0	0	-0	0	0	0	0	0	-0	0	0	0	
138	1580482313.160694382	0.0023931	-0.895066	2.13237	-2.79043	-1.56951	-2.62329	0	0	-0	0	0	0	0	0	-0	0	0	0	
139	1580482313.168670557	0.00240508	-0.895102	2.13241	-2.79045	-1.56956	-2.62331	0	0	-0	0	0	0	0	0	-0	0	0	0	
140	1580482313.176659833	0.00238112	-0.895054	2.13236	-2.79043	-1.56955	-2.62332	0	0	-0	0	0	0	0	0	-0	0	0	0	
141	1580482313.184634037	0.00238112	-0.895078	2.13241	-2.79043	-1.56951	-2.62329	0	0	-0	0	0	0	0	0	-0	0	0	0	
142	1580482313.193269056	0.00240508	-0.895042	2.13237	-2.79044	-1.56954	-2.6233	0	0	-0	0	0	0	0	0	-0	0	0	0	
143	1580482313.200665726	0.00238112	-0.895078	2.13234	-2.79043	-1.56955	-2.62331	0	0	-0	0	0	0	0	0	-0	0	0	0	
144	1580482313.208631439	0.00240508	-0.895078	2.13238	-2.79044	-1.56956	-2.62332	0	0	-0	0	0	0	0	0	-0	0	0	0	
145	1580482313.216645168	0.00240508	-0.895066	2.13236	-2.79043	-1.56956	-2.6233	0	0	-0	0	0	0	0	0	-0	0	0	0	
146	1580482313.224684189	0.00244066	-0.895066	2.13237	-2.79039	-1.56954	-2.62329	0	0	-0	0	0	0	0	0	-0	0	0	0	
147	1580482313.232659791	0.00240508	-0.895066	2.13241	-2.79045	-1.56957	-2.62332	0	0	-0	0	0	0	0	0	-0	0	0	0	
148	1580482313.240652201	0.00240508	-0.895054	2.13241	-2.79041	-1.56952	-2.62332	0	0	-0	0	0	0	0	0	-0	0	0	0	
149	1580482313.248683349	0.00240508	-0.895066	2.13236	-2.79045	-1.56956	-2.6233	0	0	-0	0	0	0	0	0	-0	0	0	0	
150	1580482313.256789850	0.0023931	-0.895089	2.13241	-2.79041	-1.56955	-2.62331	0	0	-0	0	0	0	0	0	-0	0	0	0	
151	1580482313.264659933	0.00236913	-0.895066	2.13237	-2.79044	-1.56951	-2.6233	0	0	-0	0	0	0	0	0	-0	0	0	0	
152	1580482313.272697811	0.0023931	-0.895066	2.13232	-2.79043	-1.56952	-2.6233	0	0	-0	0	0	0	0	0	-0	0	0	0	
153	1580482313.280699697	0.00240508	-0.895078	2.13237	-2.79043	-1.56955	-2.62327	0	0	-0	0	0	0	0	0	-0	0	0	0	
154	1580482313.288805110	0.00238112	-0.895078	2.13236	-2.79043	-1.56956	-2.6233	0	0	-0	0	0	0	0	0	-0	0	0	0	
