seq	time	fx	fy	fz	tx	ty	tz	
927	1580406968.230763525	-3.78497	28.0491	-22.4329	3.25621	-0.3496	0.498859	
928	1580406968.238747278	-3.68563	32.9201	-25.2853	3.25605	-0.586505	0.0424545	
929	1580406968.246746917	-3.43944	-6.3816	-2.93015	3.25185	1.48606	3.65008	
930	1580406968.254706704	-3.50729	-3.18999	-4.8278	3.25532	1.31858	3.36496	
931	1580406968.262792964	-3.51115	7.12152	-10.7902	3.25482	0.77071	2.41505	
932	1580406968.270743405	-3.45235	32.7516	-25.5033	3.24724	-0.598197	0.0409554	
933	1580406968.278711734	-3.27375	32.7231	-25.571	3.24114	-0.602055	0.0273447	
934	1580406968.286687662	-3.41108	32.6375	-25.6279	3.2437	-0.613241	0.0504378	
935	1580406968.294739954	-3.41304	32.5826	-25.6806	3.24239	-0.621862	0.0571303	
936	1580406968.302721921	-3.3649	32.5398	-25.7424	3.23589	-0.641985	0.0543896	
937	1580406968.310748471	-3.33478	32.4985	-25.8002	3.22922	-0.662828	0.0523891	
938	1580406968.318738484	-3.26815	32.4684	-25.8572	3.22176	-0.68097	0.045137	
939	1580406968.318738484	-5.86876	33.1738	-25.0678	3.22092	-0.869291	0.13087	
940	1580406968.334714518	-4.86537	32.834	-25.4377	3.21903	-0.802793	0.103261	
941	1580406968.342756114	-4.84814	32.7886	-25.4971	3.21064	-0.827611	0.0989075	
942	1580406968.350682424	-4.85962	32.7347	-25.547	3.20738	-0.836845	0.101619	
943	1580406968.358710236	-4.87417	32.6776	-25.5913	3.20787	-0.833845	0.108317	
944	1580406968.366755056	-4.62448	32.6564	-25.6624	3.20147	-0.825767	0.0866666	
945	1580406968.374749965	-4.59846	32.6	-25.725	3.20175	-0.82036	0.0907541	
946	1580406968.382712027	-4.56161	32.5601	-25.7741	3.19852	-0.822848	0.0883596	
947	1580406968.390795587	-4.51155	32.5205	-25.8164	3.1989	-0.811586	0.0882394	
948	1580406968.398726723	-4.45332	32.4816	-25.8598	3.19974	-0.797807	0.0880518	
949	1580406968.406748232	-4.30922	32.4567	-25.9147	3.19601	-0.789914	0.0760779	
950	1580406968.414706623	-4.38118	32.3966	-25.9532	3.19535	-0.794937	0.0845959	
951	1580406968.422803964	-4.20965	32.3728	-26.0046	3.19533	-0.771614	0.0741507	
952	1580406968.430747281	-4.19995	6.09022	-11.0722	3.19334	0.60487	2.49659	
953	1580406968.438751852	-4.07821	13.8335	-15.5568	3.19209	0.211944	1.77154	
954	1580406968.446684094	-4.11026	21.2773	-19.8752	3.19089	-0.183208	1.08469	
955	1580406968.454754369	-4.03871	-7.07988	-3.74871	3.19134	1.31838	3.69662	
956	1580406968.462697660	-7.06368	-6.09616	-2.71406	3.18642	1.10498	3.77172	
957	1580406968.470755107	-6.01281	19.9122	-18.3236	3.18791	-0.213062	1.31389	
958	1580406968.478702041	-5.93938	27.204	-22.5956	3.18907	-0.585089	0.636951	
959	1580406968.486816324	-5.94043	32.554	-25.7624	3.18306	-0.887796	0.137619	
960	1580406968.494733159	-6.02591	11.3666	-13.7614	3.18568	0.222445	2.10203	
961	1580406968.502745784	-5.96267	18.8934	-18.131	3.187	-0.159528	1.40435	
962	1580406968.510735949	-5.87771	26.156	-22.3533	3.18397	-0.540194	0.725677	
963	1580406968.518746165	-5.8354	3.58498	-9.54407	3.18242	0.644279	2.80464	
964	1580406968.526757260	-5.64575	11.3492	-14.0475	3.17768	0.243454	2.07085	
965	1580406968.534752322	-5.5499	32.2799	-26.0692	3.17409	-0.855193	0.12941	
966	1580406968.542677725	-5.56009	32.2266	-26.1116	3.17254	-0.857261	0.133934	
967	1580406968.550732012	-5.51362	32.1841	-26.1582	3.1699	-0.856627	0.132618	
968	1580406968.558745311	-5.43858	32.1449	-26.2065	3.16684	-0.853951	0.128379	
969	1580406968.566735287	-5.53967	32.0828	-26.2462	3.16021	-0.881126	0.134208	
970	1580406968.574739147	-5.4463	32.0462	-26.2906	3.15991	-0.865873	0.130429	
971	1580406968.582803079	-5.39969	-7.28131	-3.90659	3.15734	1.19791	3.75426	
972	1580406968.590701345	-5.29343	-7.31852	-3.95219	3.15838	1.21618	3.75128	
973	1580406968.598747161	-5.2283	-7.36186	-3.99207	3.16096	1.23368	3.75355	
974	1580406968.606712743	-5.28976	-9.07973	-3.08374	3.1629	1.31953	3.91949	
975	1580406968.614732521	-5.24208	-8.49032	-3.49402	3.16319	1.2908	3.8639	
976	1580406968.622751652	-5.2706	-8.54895	-3.54014	3.16087	1.27791	3.87118	
977	1580406968.630752139	-5.30767	-8.61004	-3.5857	3.15954	1.26649	3.88043	
978	1580406968.638741113	-5.32987	-8.67187	-3.63388	3.15848	1.25706	3.88942	
979	1580406968.646715241	-5.30881	-8.72667	-3.68526	3.15604	1.24752	3.89369	
980	1580406968.654711792	-5.24179	-8.77177	-3.74492	3.14976	1.23003	3.8902	
981	1580406968.662721173	-5.18506	1.48088	-9.68269	3.1433	0.671172	2.93665	
982	1580406968.670715709	-5.08552	30.4366	-26.2948	3.13343	-0.874161	0.249784	
983	1580406968.678722522	-5.03375	-8.88521	-3.91259	3.12714	1.17275	3.87055	
984	1580406968.686738583	-4.76418	-6.68643	-5.23768	3.119	1.05986	3.64262	
985	1580406968.694757674	-4.74874	-9.99019	-3.41567	3.11145	1.21036	3.93926	
986	1580406968.702737190	-4.97402	-10.0702	-3.43263	3.11239	1.19319	3.96188	
987	1580406968.710786184	-4.89708	-10.11	-3.46953	3.11703	1.22007	3.9645	
988	1580406968.718751921	-4.91174	-10.1556	-3.51282	3.10935	1.19587	3.96234	
989	1580406968.726730945	-4.80481	-8.26429	-1.50192	3.10746	1.39416	3.77865	
990	1580406968.734707735	-4.81553	-9.04775	-2.32873	3.10423	1.31451	3.84745	
991	1580406968.742757257	-4.76238	-9.08677	-2.36273	3.10608	1.33183	3.84815	
992	1580406968.750718854	-4.83162	-10.8097	-1.43782	3.10504	1.41373	4.00988	
993	1580406968.758743041	-4.7732	-8.42337	0.0644059	3.10404	1.564	3.78405	
994	1580406968.766738978	-4.79975	-9.16042	-0.705557	3.10183	1.49169	3.84975	
995	1580406968.774775333	-4.72018	-7.40172	1.18286	3.10324	1.68834	3.68267	
996	1580406968.782754431	-4.76529	-8.15469	0.40558	3.10281	1.61944	3.75364	
997	1580406968.790738573	-4.51837	-8.19142	0.332037	3.09496	1.6252	3.73021	
998	1580406968.798753249	-4.54954	-10.0976	1.29938	3.09377	1.71656	3.90607	
999	1580406968.806745516	-4.46633	-9.44601	0.835945	3.09544	1.69734	3.842	
1000	1580406968.814723323	-4.31544	-7.61817	2.78362	3.09845	1.91186	3.66568	
1001	1580406968.822724973	-4.08752	-8.34276	1.95133	3.08879	1.83812	3.70711	
1002	1580406968.830738251	-4.29625	-8.42307	1.94146	3.09438	1.8404	3.73293	
1003	1580406968.838802396	-4.19029	-6.57457	3.91281	3.09195	2.03349	3.55327	
1004	1580406968.846695966	-3.98336	-7.34003	3.05479	3.07855	1.94349	3.5945	
1005	1580406968.854726946	-4.1467	-7.43108	3.00232	3.08401	1.94627	3.62016	
1006	1580406968.862703168	-3.86787	-7.44368	2.93787	3.08111	1.97018	3.59898	
1007	1580406968.870738109	-3.90832	-9.29763	3.91458	3.07728	2.05148	3.76724	
1008	1580406968.878704078	-3.81151	-8.65708	3.44911	3.07647	2.02475	3.70175	
1009	1580406968.886720701	-3.91998	-6.9515	5.32324	3.07735	2.19573	3.55291	
1010	1580406968.894689393	-3.82358	-7.6914	4.52692	3.06982	2.11733	3.60518	
1011	1580406968.902826764	-3.97923	-7.7837	4.4694	3.07425	2.11673	3.62969	
1012	1580406968.910755742	-3.76714	-7.83178	4.38268	3.06089	2.09934	3.60438	
1013	1580406968.918690912	-3.77137	-7.92762	4.29414	3.06057	2.0987	3.61295	
1014	1580406968.926728221	-3.93814	-9.66524	5.18529	3.06432	2.1827	3.78894	
1015	1580406968.934835308	-3.70869	-7.19596	6.76599	3.06243	2.3561	3.54316	
1016	1580406968.942734320	-3.56008	-7.98458	5.90576	3.05996	2.29317	3.60239	
1017	1580406968.950748766	-3.69644	-8.07745	5.84792	3.0666	2.29868	3.6289	
1018	1580406968.958685836	-3.61069	-8.12502	5.79163	3.06536	2.30268	3.62797	
1019	1580406968.966724577	-3.53142	-4.37867	3.5739	3.06413	2.10736	3.27739	
1020	1580406968.974695569	-3.55425	31.0492	-16.7419	3.06177	0.232043	0.00942802	
1021	1580406968.982755054	-3.1904	31.0254	-16.8435	3.05071	0.230917	-0.0222784	
1022	1580406968.990735836	-3.32522	30.9423	-16.8998	3.05329	0.220565	0.0011322	
1023	1580406968.998703128	-3.60574	30.8614	-16.9149	3.0541	0.192028	0.031921	
1024	1580406969.006755380	-3.1246	30.8614	-17.0227	3.03387	0.174697	-0.0197374	
1025	1580406969.014749595	-3.27649	30.7727	-17.0783	3.03757	0.167927	0.00627323	
1026	1580406969.022732234	-3.29446	30.905	-14.075	3.0292	0.418902	-0.0107218	
1027	1580406969.030810439	-3.18522	30.7857	-15.3305	3.0248	0.305879	-0.00971652	
1028	1580406969.038738327	-6.0339	31.7949	-14.2529	3.01899	0.10453	0.0551652	
1029	1580406969.046752855	-4.8994	33.2093	-12.7044	3.01392	0.349558	-0.146902	
1030	1580406969.054699554	-4.91578	32.385	-13.5778	3.01059	0.26277	-0.0737099	
1031	1580406969.062693554	-5.21137	30.2126	-12.4189	3.02454	0.386026	0.16239	
1032	1580406969.070798766	-4.76099	30.989	-12.9745	3.00404	0.327069	0.0362704	
1033	1580406969.078758081	-4.99673	29.0038	-11.9684	3.01365	0.430195	0.246647	
1034	1580406969.086687002	-5.20835	29.68	-12.4097	2.9985	0.323722	0.185302	
1035	1580406969.094699583	-4.85328	27.9845	-11.4489	3.00892	0.496482	0.322972	
1036	1580406969.102727098	-4.94075	28.6072	-11.866	2.9926	0.403849	0.255687	
1037	1580406969.110757206	-4.48803	28.612	-11.9057	3.00527	0.503118	0.233061	
1038	1580406969.118713475	-4.45128	28.569	-11.9456	3.00416	0.508358	0.232167	
1039	1580406969.126752875	-4.51081	28.5216	-11.9699	3.00617	0.513859	0.242684	
1040	1580406969.134752321	-4.26851	26.7626	-11.0371	2.99763	0.608561	0.377476	
1041	1580406969.142747675	-4.33326	27.3621	-11.4601	3.00425	0.591658	0.332767	
1042	1580406969.150705757	-4.39911	27.3159	-11.4848	3.00567	0.593914	0.34315	
1043	1580406969.158803735	-4.33358	27.265	-11.5252	2.99776	0.580296	0.332468	
1044	1580406969.166751549	-4.62856	27.1963	-11.5807	2.97895	0.48855	0.342504	
1045	1580406969.174774581	-4.19941	27.1981	-11.6151	2.99574	0.599175	0.325765	
1046	1580406969.182729560	-7.26241	28.1981	-10.4752	2.99805	0.408509	0.412856	
1047	1580406969.190719761	-6.32	27.7262	-10.9317	3.00195	0.478392	0.408531	
1048	1580406969.198692247	-5.97395	26.0275	-10.0528	2.98766	0.560715	0.523604	
1049	1580406969.206749701	-6.1449	26.5711	-10.4756	2.99834	0.542712	0.497131	
1050	1580406969.216237902	-6.16997	26.5278	-10.5072	3.00111	0.551301	0.506929	
1051	1580406969.222732197	-5.90808	26.5065	-10.5637	2.99207	0.553171	0.479846	
1052	1580406969.230670458	-6.12335	26.4329	-10.5874	2.99916	0.554126	0.510699	
1053	1580406969.238646334	-5.68219	26.4199	-10.6751	2.98311	0.551608	0.462824	
1054	1580406969.246725450	-5.93838	24.5529	-9.70008	2.98958	0.637825	0.661711	
1055	1580406969.254707472	-5.54141	25.2441	-10.1721	2.97599	0.602674	0.556385	
1056	1580406969.262699228	-5.39127	25.1994	-10.2378	2.96976	0.601433	0.542208	
1057	1580406969.270715430	-5.608	25.1304	-10.2577	2.97689	0.604325	0.57152	
1058	1580406969.278664117	-5.1691	25.1155	-10.3488	2.96012	0.599857	0.522203	
1059	1580406969.286765131	-5.49967	25.0096	-10.3685	2.98109	0.633628	0.578111	
1060	1580406969.294712599	-5.36214	24.9857	-10.4109	2.97485	0.630111	0.565232	
1061	1580406969.302735423	-5.16588	24.9341	-10.4833	2.97203	0.632426	0.569684	
1062	1580406969.310707722	-5.47441	24.8498	-10.5028	2.98218	0.625718	0.623788	
1063	1580406969.318729265	-5.00683	24.8385	-10.6032	2.96262	0.624811	0.550725	
1064	1580406969.318729265	-5.27254	23.0698	-9.71403	2.97	0.701955	0.744975	
1065	1580406969.334760014	-5.25746	23.6592	-10.1287	2.96667	0.656127	0.68973	
1066	1580406969.342736513	-5.25951	23.581	-10.1899	2.95925	0.62833	0.690682	
1067	1580406969.350784005	-5.70511	23.4799	-10.2089	2.96699	0.600768	0.745292	
1068	1580406969.358742633	-5.33244	23.4606	-10.2954	2.94713	0.575161	0.701356	
1069	1580406969.366683137	-5.57855	21.6818	-9.39025	2.94907	0.639902	0.888685	
1070	1580406969.374710890	-5.54066	22.2724	-9.8204	2.94321	0.590007	0.827989	
1071	1580406969.382720115	-5.28222	22.2275	-9.91658	2.93137	0.578208	0.803019	
1072	1580406969.390688412	-5.50038	22.1538	-9.94871	2.93575	0.570211	0.832983	
1073	1580406969.398733923	-4.77626	20.4726	-9.11787	2.91306	0.663962	0.913545	
1074	1580406969.406753415	-5.21029	21.0032	-9.51307	2.92389	0.620001	0.907338	
1075	1580406969.414806494	-5.24886	20.9806	-9.53627	2.92484	0.622838	0.916354	
1076	1580406969.422715743	-4.71885	20.9921	-9.61333	2.90732	0.630043	0.857075	
1077	1580406969.430748978	-5.12961	20.9029	-9.61607	2.92157	0.636017	0.911534	
1078	1580406969.438737285	-4.58292	20.901	-9.71228	2.90237	0.638016	0.850386	
1079	1580406969.446729410	-5.04902	20.7742	-9.73067	2.91475	0.631626	0.907711	
1080	1580406969.454710302	-5.04822	20.7526	-9.75174	2.91936	0.652783	0.915966	
1081	1580406969.462677247	-4.76306	20.765	-9.77782	2.91093	0.66553	0.884083	
1082	1580406969.470737799	-4.93572	19.0498	-8.81186	2.9153	0.756287	1.0598	
1083	1580406969.478770472	-4.46214	19.6937	-9.26541	2.89841	0.725015	0.946476	
1084	1580406969.486749502	-4.86562	19.5844	-9.2806	2.90724	0.715105	0.993883	
1085	1580406969.494697579	-4.50087	21.5979	-7.1405	2.90228	0.944827	0.778733	
1086	1580406969.502706774	-4.72488	20.7148	-8.03094	2.9114	0.875974	0.884415	
1087	1580406969.510759648	-4.91035	19.0154	-7.08832	2.91765	0.968806	1.06209	
1088	1580406969.518683547	-4.34846	19.6451	-7.55666	2.89657	0.931341	0.939807	
1089	1580406969.526672376	-4.7156	19.5499	-7.57749	2.9105	0.938407	0.991747	
1090	1580406969.534752747	-4.38306	19.5357	-7.64481	2.89807	0.938107	0.955276	
1091	1580406969.542803658	-4.23823	17.8252	-6.7632	2.89604	1.03599	1.10237	
1092	1580406969.550749496	-4.46867	18.4267	-7.11621	2.90362	1.00793	1.0725	
1093	1580406969.558748536	-3.88391	16.4481	-6.07477	2.8869	1.12507	1.19343	
1094	1580406969.566692677	-4.2229	17.1116	-6.53851	2.89906	1.08795	1.17088	
1095	1580406969.574703516	-3.98495	17.08	-6.60803	2.89024	1.08558	1.14714	
1096	1580406969.582783921	-4.17617	17.0162	-6.62982	2.89492	1.08162	1.17247	
1097	1580406969.590778436	-4.23876	16.9979	-6.63242	2.89223	1.07001	1.17642	
1098	1580406969.598710273	-3.80692	15.307	-5.75596	2.87603	1.1549	1.28251	
1099	1580406969.606793401	-4.08295	15.8746	-6.14558	2.88542	1.12373	1.26038	
1100	1580406969.614732650	-3.8399	15.8482	-6.21088	2.87576	1.12192	1.23402	
1101	1580406969.622751932	-3.92551	14.0884	-5.27747	2.87805	1.21173	1.40505	
1102	1580406969.630714798	-3.62665	16.7311	-3.52081	2.8813	1.42039	1.14716	
1103	1580406969.638747221	-3.60544	15.8974	-4.41567	2.8807	1.34388	1.22117	
1104	1580406969.646749922	-4.02595	15.8074	-4.40199	2.89149	1.33438	1.27219	
1105	1580406969.654693070	-3.80756	15.7753	-4.46895	2.88294	1.32821	1.2523	
1106	1580406969.662692390	-3.98031	15.7059	-4.49961	2.88665	1.3183	1.27863	
1107	1580406969.670781285	-3.88322	15.67	-4.54164	2.88298	1.315	1.27328	
1108	1580406969.678752827	-3.77455	13.9164	-3.63158	2.87738	1.39366	1.42516	
1109	1580406969.686703530	-3.53943	14.544	-4.09414	2.86962	1.35356	1.34674	
1110	1580406969.694695503	-3.63966	12.8025	-3.14597	2.86624	1.41924	1.51449	
1111	1580406969.702713510	-3.34403	13.4295	-3.6081	2.85058	1.36328	1.42007	
1112	1580406969.710746677	-3.48871	13.3546	-3.6551	2.85237	1.35088	1.44145	
1113	1580406969.718751572	-3.46816	13.3084	-3.70651	2.84667	1.33418	1.43967	
1114	1580406969.726736024	-3.44676	13.2654	-3.75237	2.84184	1.32212	1.43785	
1115	1580406969.734737015	-3.63368	13.2288	-3.74854	2.84447	1.315	1.45858	
1116	1580406969.742753319	-3.18513	11.4834	-2.84193	2.82969	1.40945	1.57031	
1117	1580406969.750753906	-3.44019	12.0751	-3.24748	2.83682	1.37143	1.54286	
1118	1580406969.758704266	-3.14857	13.817	-1.38491	2.83634	1.57839	1.36404	
1119	1580406969.766790985	-3.12405	13.1143	-2.14668	2.83226	1.50676	1.42053	
1120	1580406969.774744994	-3.18061	13.076	-2.16875	2.83216	1.50502	1.42803	
1121	1580406969.782738117	-5.55264	14.1758	-1.03057	2.82598	1.36446	1.45063	
1122	1580406969.790693910	-4.90529	13.6439	-1.48659	2.83939	1.4333	1.47935	
1123	1580406969.798717870	-4.66372	13.593	-1.587	2.82618	1.41731	1.45182	
1124	1580406969.806786004	-4.84038	13.5072	-1.63053	2.83135	1.41662	1.47811	
1125	1580406969.814752750	-4.79096	13.4561	-1.67864	2.83075	1.42333	1.47772	
1126	1580406969.822737114	-4.79958	13.4026	-1.71456	2.83085	1.42729	1.48212	
1127	1580406969.830881474	-4.70832	13.3548	-1.76942	2.83005	1.43727	1.47857	
1128	1580406969.838688857	-4.37916	13.3298	-1.85857	2.82713	1.46393	1.45497	
1129	1580406969.846752948	-4.46961	11.6472	-0.93131	2.82979	1.55419	1.61978	
1130	1580406969.854730496	-4.2096	12.2559	-1.36006	2.81944	1.51905	1.53295	
1131	1580406969.862831850	-4.43007	12.1989	-1.36622	2.82678	1.52324	1.56259	
1132	1580406969.870750160	-4.12647	12.1774	-1.43979	2.81494	1.52097	1.52927	
1133	1580406969.878679619	-4.2055	12.1122	-1.48156	2.81722	1.52192	1.54357	
1134	1580406969.886696843	-4.16539	12.0638	-1.5222	2.82016	1.53877	1.54784	
1135	1580406969.894801840	-4.13728	12.0199	-1.56532	2.81808	1.53715	1.54808	
1136	1580406969.902741238	-4.10511	11.9801	-1.61305	2.81711	1.53913	1.54843	
1137	1580406969.910755678	-4.14638	12.0064	-1.67404	2.81956	1.52809	1.54656	
1138	1580406969.918698598	-4.10349	11.9651	-1.72647	2.81474	1.52226	1.54444	
1139	1580406969.926778140	-4.0776	11.9312	-1.77872	2.80814	1.50749	1.53998	
1140	1580406969.934749475	-6.24749	12.855	-0.762755	2.80376	1.3853	1.57693	
1141	1580406969.942722475	-5.35167	12.4329	-1.21863	2.80183	1.43424	1.56197	
1142	1580406969.950737904	-5.31512	12.3905	-1.26883	2.80001	1.43421	1.5614	
1143	1580406969.958689843	-5.50315	12.3288	-1.27163	2.80649	1.43997	1.58577	
1144	1580406969.966745499	-5.42583	12.2866	-1.32734	2.8066	1.4488	1.58524	
1145	1580406969.974748343	-5.44046	12.2351	-1.3669	2.80931	1.45592	1.59521	
1146	1580406969.982693405	-5.36271	12.1895	-1.42634	2.80781	1.45753	1.59494	
1147	1580406969.990707891	-5.32314	12.1426	-1.4818	2.80501	1.45	1.59641	
1148	1580406969.998744007	-5.10775	12.111	-1.56723	2.79945	1.45048	1.58227	
1149	1580406970.006754680	-5.08511	12.0655	-1.61796	2.79777	1.44428	1.58617	
1150	1580406970.014739259	-5.06575	12.0187	-1.67081	2.79456	1.4326	1.58919	
1151	1580406970.022791378	-5.05274	11.9748	-1.7288	2.78771	1.40782	1.58866	
1152	1580406970.030751528	-4.92044	11.9255	-1.81704	2.77627	1.38049	1.57441	
1153	1580406970.038800039	-5.02555	11.8602	-1.86966	2.77539	1.36356	1.5902	
1154	1580406970.046696022	-5.00904	11.8178	-1.92113	2.77116	1.35075	1.59057	
1155	1580406970.054719893	-4.99207	11.7769	-1.97613	2.76357	1.32776	1.58685	
1156	1580406970.062689171	-4.96555	11.7357	-2.02514	2.76063	1.32224	1.58628	
1157	1580406970.070745895	-4.94178	11.6957	-2.07374	2.75657	1.31357	1.58455	
1158	1580406970.078740753	-4.91658	11.6536	-2.12047	2.75476	1.31275	1.58483	
1159	1580406970.086829680	-4.89101	11.6128	-2.16613	2.75226	1.31019	1.5844	
1160	1580406970.094737906	-4.85737	11.5688	-2.21266	2.75121	1.31419	1.58497	
1161	1580406970.102752787	-4.97046	11.5032	-2.23908	2.75065	1.30565	1.59648	
1162	1580406970.110738774	-5.02294	11.4409	-2.29152	2.75114	1.30408	1.60713	
1163	1580406970.118819402	-4.92813	11.385	-2.3579	2.74853	1.30973	1.60162	
1164	1580406970.126743559	-5.02473	11.3157	-2.39994	2.75214	1.31444	1.61839	
1165	1580406970.134676492	-4.91248	11.2695	-2.46501	2.75031	1.32321	1.61291	
1166	1580406970.142705706	-4.84633	11.2232	-2.52052	2.74821	1.32651	1.61001	
1167	1580406970.150773943	-4.67181	11.1982	-2.58887	2.74565	1.33919	1.5983	
1168	1580406970.158680022	-4.54897	11.1718	-2.63536	2.74109	1.3423	1.58601	
1169	1580406970.166745000	-4.51131	11.1296	-2.67906	2.74084	-1.2179	-2.90371	
1170	1580406970.174714665	-4.38817	11.0805	-2.74391	2.73986	-1.20453	-2.91009	
1171	1580406970.182756034	-4.44615	11.0241	-2.788	2.74109	-1.20439	-2.89913	
1172	1580406970.190752400	-4.41576	10.9803	-2.83558	2.73916	-1.20447	-2.89934	
1173	1580406970.198754839	-4.38587	10.9375	-2.88189	2.73721	-1.20472	-2.89955	
1174	1580406970.206709513	-4.35511	10.8945	-2.92891	2.73518	-1.20489	-2.8999	
1175	1580406970.214778916	-4.32479	10.8506	-2.97495	2.73375	-1.20524	-2.9	
1176	1580406970.222745410	-4.29186	10.8047	-3.01681	2.74096	-1.19777	-2.89223	
1177	1580406970.230761225	-4.27073	10.7635	-3.05725	2.74014	-1.19498	-2.89146	
1178	1580406970.238735301	-6.48598	13.8	0.181631	2.73779	-1.10828	-3.04709	
1179	1580406970.246761895	-5.47973	12.5647	-1.16166	2.73079	-1.14665	-3.00053	
1180	1580406970.254703769	-5.5859	12.5017	-1.21493	2.72771	-1.16936	-2.98882	
1181	1580406970.262694779	-5.77784	12.4416	-1.21871	2.73	-1.178	-2.96861	
1182	1580406970.270688006	-5.7013	12.3951	-1.27757	2.7277	-1.17612	-2.97219	
1183	1580406970.278774804	-5.69713	12.3452	-1.32213	2.72656	-1.17708	-2.96937	
1184	1580406970.286765762	-5.56281	12.2943	-1.39834	2.72152	-1.17849	-2.97982	
1185	1580406970.294746162	-5.0975	14.0393	0.449291	2.72893	-0.932487	-3.15868	
1186	1580406970.302745117	-5.11991	13.3157	-0.33502	2.72656	-1.00897	-3.0941	
1187	1580406970.310764451	-5.09689	13.2705	-0.381079	2.72629	-1.00881	-3.09	
1188	1580406970.318703723	-5.07635	13.2245	-0.433132	2.72252	-1.02125	-3.08883	
1189	1580406970.326730448	-4.93123	13.1685	-0.514478	2.71948	-1.01959	-3.09585	
1190	1580406970.334741333	-5.03235	13.1001	-0.565902	2.72132	-1.02951	-3.07674	
1191	1580406970.342856396	-4.87911	13.0407	-0.657521	2.7147	-1.04001	-3.08691	
1192	1580406970.350748080	-5.10949	12.9789	-0.677586	2.71986	-1.05199	-3.05502	
1193	1580406970.358768057	-4.90849	12.9462	-0.759836	2.70614	-1.07894	-3.07847	
1194	1580406970.366688870	-5.11817	12.8962	-0.769784	2.70893	-1.0938	-3.05227	
1195	1580406970.374786249	-4.87251	12.8696	-0.850508	2.69523	-1.11337	-3.08088	
1196	1580406970.382741638	-5.06017	12.8204	-0.864196	2.69788	-1.12492	-3.05736	
1197	1580406970.390753369	-4.81571	12.7915	-0.951007	2.68207	-1.15009	-3.08884	
1198	1580406970.398742314	-4.89963	12.7296	-0.995762	2.68304	-1.15535	-3.07529	
1199	1580406970.406763523	-4.86739	12.683	-1.04455	2.68186	-1.15397	-3.07448	
1200	1580406970.414775157	-4.84118	12.6367	-1.09111	2.68065	-1.15316	-3.07328	
1201	1580406970.422763071	-4.81175	12.591	-1.14236	2.67749	-1.1583	-3.07442	
1202	1580406970.430732779	-4.78042	12.5454	-1.1903	2.67588	-1.15757	-3.07459	
1203	1580406970.438784378	-4.74847	12.4998	-1.23783	2.67472	-1.15517	-3.07441	
1204	1580406970.446776136	-4.70912	12.4521	-1.2851	2.67525	-1.14605	-3.07302	
1205	1580406970.454766230	-4.85873	12.396	-1.29601	2.6768	-1.15185	-3.05746	
1206	1580406970.462683167	-4.6343	12.3565	-1.38728	2.67256	-1.14144	-3.07391	
1207	1580406970.470746704	-4.60222	12.3116	-1.43522	2.67148	-1.13784	-3.07377	
1208	1580406970.478764183	-4.57058	12.2663	-1.48366	2.67027	-1.13479	-3.07368	
1209	1580406970.486771680	-4.53964	12.2209	-1.53397	2.66801	-1.13518	-3.07493	
1210	1580406970.494737608	-4.49526	12.1718	-1.57829	2.67261	-1.11163	-3.07014	
1211	1580406970.502779875	-4.46731	12.1246	-1.6297	2.67075	-1.11229	-3.06988	
1212	1580406970.510753261	-4.43949	12.0798	-1.68209	2.66884	-1.11309	-3.07011	
1213	1580406970.518757372	-4.41215	12.0324	-1.73459	2.66696	-1.11383	-3.06992	
1214	1580406970.526738428	-4.38276	11.9842	-1.78753	2.66498	-1.1149	-3.06983	
1215	1580406970.534788491	-4.35367	11.9364	-1.84092	2.66311	-1.11585	-3.06958	
1216	1580406970.542754393	-4.32805	11.8914	-1.89188	2.66129	-1.1168	-3.06954	
1217	1580406970.550747807	-4.30107	11.8455	-1.93633	2.66365	-1.10363	-3.06523	
1218	1580406970.558685631	-6.66502	13.0012	-0.704161	2.66259	-1.22447	-3.03727	
1219	1580406970.566759168	-5.71764	12.4925	-1.24955	2.66189	-1.17572	-3.04548	
1220	1580406970.574756350	-5.68971	12.4464	-1.30213	2.66109	-1.17446	-3.04359	
1221	1580406970.582750928	-5.66367	12.3999	-1.35727	2.65792	-1.18119	-3.04389	
1222	1580406970.590769923	-5.64341	12.3547	-1.41722	2.65018	-1.20339	-3.04848	
1223	1580406970.598794735	-5.84038	12.299	-1.41949	2.65223	-1.2117	-3.02837	
1224	1580406970.606754434	-5.64994	12.2651	-1.50401	2.64908	-1.20154	-3.04002	
1225	1580406970.614730348	-5.79525	12.2228	-1.50158	2.64869	-1.21164	-3.02777	
1226	1580406970.622684753	-5.48911	12.1825	-1.60418	2.64974	-1.17645	-3.0433	
1227	1580406970.630776082	-5.46362	12.1383	-1.65118	2.64988	-1.17244	-3.03957	
1228	1580406970.638725447	-5.43715	12.0937	-1.69766	2.65127	-1.16569	-3.03393	
1229	1580406970.646746889	-5.41852	12.0487	-1.75163	2.64757	-1.17742	-3.03226	
1230	1580406970.654689298	-5.39732	12.002	-1.80398	2.6457	-1.18335	-3.02869	
1231	1580406970.662722701	-5.37498	11.9565	-1.85542	2.64496	-1.18627	-3.02382	
1232	1580406970.670742110	-5.35915	11.9101	-1.90873	2.64179	-1.19785	-3.02065	
1233	1580406970.678753708	-5.34841	11.8671	-1.96333	2.6369	-1.21578	-3.01912	
1234	1580406970.687481134	-4.87009	13.6282	-0.099185	2.63055	-1.014	-3.21227	
