seq	time	q0	q1	q2	q3	q4	q5	Dq0	Dq1	Dq2	Dq3	Dq4	Dq5	eff0	eff1	eff2	eff3	eff4	eff5	DDq0	DDq1	DDq2	DDq3	DDq4	DDq5	
57	1573229628.702665648	-1.24163	-2.11214	-1.72435	-1.57257	0.599156	0.730707	0.0167843	0.0166181	0.0161068	0.0167012	0.0172381	0.018101	0.396781	69.0548	31.198	2.11987	-0.742474	0.166869	0.0703074	-0.147006	-0.137419	-0.0503338	-0.0790958	0.0695086	
58	1573229628.710679510	-1.24151	-2.11199	-1.72421	-1.57245	0.599229	0.73085	0.0168099	0.0167971	0.0175896	0.0166437	0.0170847	0.018216	-0.139501	68.1045	30.7736	2.25949	-0.575538	0.264134	0.00319583	0.0223706	0.185356	-0.00719051	-0.0191748	0.014381	
59	1573229628.718682567	-1.24139	-2.11187	-1.72407	-1.57225	0.599433	0.730982	0.0157744	0.0174874	0.0167587	0.0166629	0.0179284	0.016126	-0.286879	68.3202	31.0293	2.28738	-0.601147	0.186013	-0.12943	0.0862863	-0.103863	0.00239676	0.105461	-0.261256	
60	1573229628.726699958	-1.24125	-2.11168	-1.72392	-1.57213	0.59954	0.731066	0.0166693	0.0173468	0.0179604	0.0170272	0.0173915	0.0186762	0.135261	68.2652	30.848	2.22225	-0.589902	0.298634	0.111853	-0.0175769	0.150202	0.04554	-0.0671116	0.31878	
61	1573229628.734693067	-1.24114	-2.11159	-1.72382	-1.57201	0.599708	0.731246	0.0170272	0.0175769	0.0168354	0.0164136	0.0180051	0.0172381	0.222615	68.4361	31.0149	2.16759	-0.657198	0.16848	0.044741	0.0287623	-0.140615	-0.0766988	0.0766988	-0.179763	
62	1573229628.742694213	-1.24097	-2.11145	-1.72368	-1.57184	0.599888	0.731365	0.0171422	0.0177814	0.0176791	0.016682	0.0175066	0.0179092	-0.0833276	68.1893	30.8688	2.24043	-0.596553	0.265025	0.0143813	0.0255662	0.105461	0.0335558	-0.0623178	0.0838896	
63	1573229628.750671542	-1.24087	-2.11129	-1.72355	-1.57172	0.600008	0.731521	0.0172701	0.0168227	0.0143939	0.0162794	0.0183502	0.0194624	0.463961	69.412	31.5594	2.19465	-0.755529	0.132225	0.0159789	-0.119842	-0.410659	-0.0503338	0.105461	0.194144	
64	1573229628.758694378	-1.24068	-2.11114	-1.72341	-1.57158	0.60014	0.731701	0.0175641	0.0172189	0.0190853	0.0169505	0.0171039	0.0175449	-0.448349	67.3884	30.3408	2.23163	-0.471009	0.335587	0.0367516	0.0495347	0.586428	0.0838896	-0.155795	-0.239685	
65	1573229628.766693625	-1.24055	-2.111	-1.72324	-1.57147	0.600331	0.731833	0.0170911	0.0175513	0.0159023	0.0172956	0.0169121	0.0192131	0.106685	68.8572	31.3992	2.23258	-0.717787	0.183743	-0.0591222	0.0415454	-0.397876	0.0431433	-0.0239685	0.208526	
66	1573229628.774685498	-1.24041	-2.11088	-1.72315	-1.57132	0.60044	0.731965	0.0178453	0.017334	0.0185484	0.0163177	0.0171998	0.0175641	0.0588591	67.9698	30.6521	2.20237	-0.569835	0.238074	0.0942759	-0.0271644	0.330765	-0.122239	0.0359528	-0.206129	
67	1573229628.782644299	-1.24028	-2.11079	-1.72297	-1.57119	0.600547	0.73212	0.0169377	0.0170016	0.0178453	0.0176983	0.0169121	0.0175257	-0.269265	68.77	31.2671	2.27213	-0.620682	0.223713	-0.113451	-0.0415451	-0.0878843	0.172573	-0.0359528	-0.00479375	
68	1573229628.790706556	-1.24016	-2.11063	-1.72283	-1.57106	0.600691	0.732264	0.0170911	0.0168227	0.017922	0.0170464	0.0169697	0.0175066	0.10344	68.454	31.0342	2.22139	-0.653893	0.204594	0.0191748	-0.0223706	0.00958727	-0.0814926	0.00719051	-0.00239676	
69	1573229628.798699013	-1.24001	-2.1105	-1.72268	-1.57093	0.600847	0.732432	0.0169888	0.017155	0.0188935	0.0177558	0.0176983	0.0181201	-0.198208	68.1748	30.9575	2.31725	-0.524931	0.280218	-0.0127831	0.0415454	0.12144	0.0886833	0.0910801	0.0766991	
70	1573229628.806691423	-1.23986	-2.11032	-1.72252	-1.57076	0.600967	0.732552	0.0172062	0.0174746	0.0172573	0.0176408	0.0181968	0.0165095	0.180686	68.4788	31.1415	2.16751	-0.657988	0.166101	0.0271641	0.0399472	-0.204531	-0.0143813	0.0623181	-0.201335	
71	1573229628.814701850	-1.23971	-2.11019	-1.72242	-1.57063	0.601111	0.732671	0.0174362	0.0168866	0.0188296	0.0170847	0.0152056	0.0173915	0.0132691	68.3039	30.8712	2.14388	-0.728751	0.243646	0.0287623	-0.0735032	0.196541	-0.0695083	-0.373908	0.110255	
