seq	time	q0	q1	q2	q3	q4	q5	Dq0	Dq1	Dq2	Dq3	Dq4	Dq5	eff0	eff1	eff2	eff3	eff4	eff5	
53657	1580406960.710729966	0.00250058	-0.928822	2.13525	-2.77702	-1.5696	-2.62323	0	0	-0	0	0	0	16.8132	-56.0256	-14.0975	0.262032	1.36074	-1.10629	
53658	1580406960.718684153	0.00247662	-0.92881	2.13525	-2.77703	-1.56958	-2.62323	0	0	-0	0	0	0	17.4939	-56.8147	-14.1474	0.500243	1.36074	-1.10629	
53659	1580406960.726668176	0.00245265	-0.928834	2.13521	-2.77703	-1.56957	-2.62323	0	0	-0	0	0	0	16.7451	-56.3898	-14.1973	0.309674	1.43496	-1.08056	
53660	1580406960.734697687	0.0024886	-0.928846	2.13523	-2.77704	-1.56957	-2.62324	0	0	-0	0	0	0	17.2896	-56.4505	-14.0975	0.309674	1.50919	-1.00338	
53661	1580406960.742741002	0.00247662	-0.92881	2.1352	-2.77702	-1.56957	-2.62321	0	0	-0	0	0	0	16.9493	-57.1789	-14.2223	0.190569	1.28652	-1.02911	
53662	1580406960.750698302	0.0024886	-0.928822	2.13525	-2.77703	-1.5696	-2.62325	0	0	-0	0	0	0	16.4728	-55.9649	-14.2971	0.262032	1.41022	-1.10629	
53663	1580406960.758750015	0.00247662	-0.928846	2.13525	-2.77702	-1.56958	-2.6232	0	0	-0	0	0	0	16.2686	-56.8147	-14.1973	0.262032	1.31126	-1.08056	
53664	1580406960.766711083	0.0024886	-0.928834	2.13525	-2.77703	-1.5696	-2.62321	0	0	-0	0	0	0	16.677	-56.2684	-14.0975	0.238211	1.41022	-1.18347	
53665	1580406960.774687878	0.00247662	-0.928858	2.13529	-2.77703	-1.56958	-2.62319	0	0	-0	0	0	0	17.5619	-56.2684	-14.1724	0.238211	1.4597	-1.36357	
53666	1580406960.782748073	0.0024886	-0.928786	2.13523	-2.77704	-1.56956	-2.62318	0	0	-0	0	0	0	17.0174	-56.6933	-14.2472	0.285853	1.4597	-0.977652	
53667	1580406960.790737380	0.00250058	-0.928834	2.13523	-2.77703	-1.5696	-2.62321	0	0	-0	0	0	0	16.9493	-57.0575	-14.1973	0.190569	1.50919	-1.31211	
53668	1580406960.798709166	0.00252455	-0.928846	2.13523	-2.77703	-1.56958	-2.6232	0	0	-0	0	0	0	16.7451	-56.5719	-14.0476	0.190569	1.336	-1.18347	
53669	1580406960.806753214	0.0024886	-0.928834	2.13525	-2.77703	-1.56957	-2.62321	0	0	-0	0	0	0	17.1535	-56.2684	-14.1724	0.262032	1.53393	-1.02911	
53670	1580406960.814757007	0.0024886	-0.928858	2.13523	-2.77703	-1.56961	-2.62324	0	0	-0	0	0	0	16.3367	-57.361	-14.1724	0.238211	1.48445	-1.2092	
53671	1580406960.822703702	0.0024886	-0.928798	2.13524	-2.777	-1.56956	-2.62321	0	0	-0	0	0	0	16.5409	-56.5112	-14.2223	0.333496	1.336	-0.977652	
53672	1580406960.830737855	0.00247662	-0.928834	2.13524	-2.77702	-1.56962	-2.62319	0	0	-0	0	0	0	17.2216	-56.754	-14.0726	0.64317	1.4597	-1.13202	
53673	1580406960.838774301	0.00250058	-0.928846	2.13529	-2.77705	-1.56957	-2.62321	0	0	-0	0	0	0	17.4258	-56.6326	-14.1225	0.21439	1.36074	-1.05484	
53674	1580406960.846778003	0.00247662	-0.928846	2.13523	-2.77704	-1.56957	-2.62324	0	0	-0	0	0	0	16.3367	-56.5112	-14.1973	0.119106	1.50919	-0.951925	
53675	1580406960.854685056	0.00246463	-0.928834	2.13526	-2.777	-1.5696	-2.62318	0	0	-0	0	0	0	16.5409	-56.2077	-14.1225	0.190569	1.38548	-1.02911	
53676	1580406960.862700048	0.0024886	-0.928834	2.13527	-2.77703	-1.56955	-2.62319	0	0	-0	0	0	0	17.0174	-56.754	-14.1973	0.262032	1.38548	-1.13202	
53677	1580406960.870753984	0.00250058	-0.928786	2.13529	-2.77702	-1.56958	-2.6232	0	0	-0	0	0	0	16.6089	-56.6933	-14.1474	0.238211	1.4597	-1.08056	
53678	1580406960.878729783	0.00247662	-0.928846	2.13525	-2.77702	-1.56957	-2.62321	0	0	-0	0	0	0	17.0854	-57.3003	-14.1474	0.21439	1.38548	-0.977652	
