seq	time	q0	q1	q2	q3	q4	q5	Dq0	Dq1	Dq2	Dq3	Dq4	Dq5	eff0	eff1	eff2	eff3	eff4	eff5	DDq0	DDq1	DDq2	DDq3	DDq4	DDq5	
40	1580482312.376709651	0.00240508	-0.895089	2.13235	-2.79043	-1.56956	-2.6233	0	0	-0	0	0	0	0	-61.6893	-15.0703	-2.79954	0.406857	-0.00391088	0	0	0	0	0	0	
41	1580482312.384704023	0.00233318	-0.895102	2.13241	-2.79041	-1.56952	-2.62327	0	0	-0	0	0	0	0	-61.6868	-15.0685	-2.79947	0.406894	-0.00391954	0	0	0	0	0	0	
42	1580482312.392839386	0.00241707	-0.895066	2.13232	-2.79043	-1.56957	-2.6233	0	0	-0	0	0	0	0	-61.6906	-15.0703	-2.79954	0.406846	-0.0039126	0	0	0	0	0	0	
43	1580482312.400720091	0.00236913	-0.895089	2.13234	-2.79045	-1.56954	-2.62327	0	0	-0	0	0	0	0	-61.6898	-15.0708	-2.79959	0.406883	-0.00389915	0	0	0	0	0	0	
44	1580482312.408666070	0.00240508	-0.895078	2.13234	-2.79043	-1.56957	-2.62331	0	0	-0	0	0	0	0	-61.69	-15.0703	-2.79954	0.406844	-0.00391257	0	0	0	0	0	0	
45	1580482312.416684190	0.0023931	-0.895066	2.13234	-2.79046	-1.56952	-2.62326	0	0	-0	0	0	0	0	-61.6903	-15.0699	-2.79958	0.406896	-0.00390023	0	0	0	0	0	0	
46	1580482312.424724936	0.00238112	-0.895066	2.13236	-2.7904	-1.56954	-2.62329	0	0	-0	0	0	0	0	-61.6893	-15.0689	-2.79947	0.406881	-0.00392134	0	0	0	0	0	0	
47	1580482312.432687319	0.0023931	-0.895102	2.13234	-2.79043	-1.56955	-2.62331	0	0	-0	0	0	0	0	-61.6895	-15.0712	-2.79957	0.406867	-0.00390342	0	0	0	0	0	0	
48	1580482312.440703785	0.00240508	-0.895054	2.13238	-2.7904	-1.56955	-2.62326	0	0	-0	0	0	0	0	-61.6887	-15.0676	-2.79943	0.406873	-0.00393142	0	0	0	0	0	0	
49	1580482312.448669259	0.0023931	-0.895078	2.1324	-2.79041	-1.56956	-2.62329	0	0	-0	0	0	0	0	-61.6878	-15.0681	-2.79946	0.406858	-0.00392761	0	0	0	0	0	0	
50	1580482312.456703361	0.00236913	-0.895089	2.13234	-2.79041	-1.56954	-2.62332	0	0	-0	0	0	0	0	-61.6897	-15.0707	-2.79954	0.406876	-0.00390742	0	0	0	0	0	0	
51	1580482312.464674097	0.00240508	-0.895089	2.13237	-2.79041	-1.56952	-2.62335	0	0	-0	0	0	0	0	-61.6884	-15.0694	-2.79949	0.406883	-0.00391392	0	0	0	0	0	0	
52	1580482312.472698684	0.0023931	-0.895078	2.13232	-2.79041	-1.56952	-2.62327	0	0	-0	0	0	0	0	-61.6904	-15.0707	-2.79955	0.406894	-0.00390584	0	0	0	0	0	0	
53	1580482312.480707801	0.00236913	-0.895054	2.13238	-2.79043	-1.56954	-2.62327	0	0	-0	0	0	0	0	-61.6887	-15.0677	-2.79946	0.406882	-0.00392403	0	0	0	0	0	0	
54	1580482312.488697156	0.00241707	-0.895042	2.13238	-2.79043	-1.56955	-2.62331	0	0	-0	0	0	0	0	-61.6889	-15.0672	-2.79944	0.406866	-0.00392841	0	0	0	0	0	0	
55	1580482312.496700436	0.00235715	-0.895066	2.13237	-2.79043	-1.56952	-2.62331	0	0	-0	0	0	0	0	-61.6889	-15.0685	-2.79948	0.406889	-0.00391668	0	0	0	0	0	0	
56	1580482312.504702265	0.00241707	-0.895066	2.13231	-2.79041	-1.56955	-2.62327	0	0	-0	0	0	0	0	-61.6911	-15.0707	-2.79955	0.406872	-0.00390916	0	0	0	0	0	0	
57	1580482312.512668834	0.00241707	-0.895102	2.13237	-2.79044	-1.56955	-2.62333	0	0	-0	0	0	0	0	-61.6882	-15.0699	-2.79954	0.406863	-0.00390888	0	0	0	0	0	0	
58	1580482312.520875975	0.0023931	-0.895102	2.13242	-2.79045	-1.56954	-2.62329	0	0	-0	0	0	0	0	-61.6864	-15.0681	-2.7995	0.406881	-0.0039157	0	0	0	0	0	0	
59	1580482312.528714288	0.00241707	-0.895054	2.13236	-2.79043	-1.56954	-2.62329	0	0	-0	0	0	0	0	-61.6896	-15.0685	-2.79949	0.406881	-0.00391847	0	0	0	0	0	0	
60	1580482312.536702887	0.0023931	-0.895114	2.1324	-2.79043	-1.56954	-2.62325	0	0	-0	0	0	0	0	-61.687	-15.0694	-2.79953	0.406886	-0.00391293	0	0	0	0	0	0	
61	1580482312.544738767	0.0023931	-0.895066	2.13234	-2.79043	-1.56951	-2.62332	0	0	-0	0	0	0	0	-61.6902	-15.0698	-2.79952	0.406898	-0.00390663	0	0	0	0	0	0	
62	1580482312.552695875	0.0023931	-0.895114	2.13237	-2.79043	-1.56955	-2.62332	0	0	-0	0	0	0	0	-61.6879	-15.0703	-2.79954	0.406865	-0.00390892	0	0	0	0	0	0	
63	1580482312.560682220	0.0023931	-0.895089	2.13238	-2.7904	-1.56955	-2.62327	0	0	-0	0	0	0	0	-61.6879	-15.0689	-2.79947	0.406871	-0.00392309	0	0	0	0	0	0	
64	1580482312.568700053	0.00240508	-0.895078	2.13238	-2.79041	-1.56952	-2.62331	0	0	-0	0	0	0	0	-61.6882	-15.0685	-2.79947	0.406888	-0.00391955	0	0	0	0	0	0	
65	1580482312.576700157	0.00241707	-0.895102	2.13238	-2.79041	-1.56957	-2.62326	0	0	-0	0	0	0	0	-61.6877	-15.0694	-2.79951	0.406851	-0.003921	0	0	0	0	0	0	
66	1580482312.584728268	0.00242905	-0.895102	2.13238	-2.79041	-1.56955	-2.6233	0	0	-0	0	0	0	0	-61.6877	-15.0694	-2.7995	0.406868	-0.00391739	0	0	0	0	0	0	
67	1580482312.592704480	0.0023931	-0.895066	2.13236	-2.79043	-1.56952	-2.6233	0	0	-0	0	0	0	0	-61.6893	-15.069	-2.7995	0.40689	-0.00391395	0	0	0	0	0	0	
68	1580482312.600690589	0.00235715	-0.895042	2.13236	-2.79044	-1.56955	-2.62327	0	0	-0	0	0	0	0	-61.6898	-15.0681	-2.79949	0.406872	-0.00392022	0	0	0	0	0	0	
69	1580482312.608707753	0.00240508	-0.895089	2.13236	-2.79041	-1.56956	-2.62332	0	0	-0	0	0	0	0	-61.6888	-15.0698	-2.79951	0.406853	-0.00391645	0	0	0	0	0	0	
70	1580482312.616716150	0.00240508	-0.895042	2.13236	-2.79043	-1.56954	-2.62331	0	0	-0	0	0	0	0	-61.6898	-15.0681	-2.79947	0.406877	-0.00392116	0	0	0	0	0	0	
71	1580482312.624675396	0.00242905	-0.895078	2.1324	-2.79043	-1.56954	-2.62327	0	0	-0	0	0	0	0	-61.6878	-15.0681	-2.79947	0.406883	-0.00392126	0	0	0	0	0	0	
72	1580482312.632702998	0.0023931	-0.895066	2.1324	-2.79043	-1.56954	-2.62331	0	0	-0	0	0	0	0	-61.688	-15.0677	-2.79945	0.406877	-0.00392392	0	0	0	0	0	0	
73	1580482312.640693961	0.0023931	-0.895042	2.13242	-2.79045	-1.56955	-2.6233	0	0	-0	0	0	0	0	-61.6877	-15.0659	-2.79942	0.406868	-0.00393132	0	0	0	0	0	0	
74	1580482312.648770535	0.00238112	-0.895089	2.13238	-2.79041	-1.56955	-2.62329	0	0	-0	0	0	0	0	-61.688	-15.069	-2.79949	0.40687	-0.00392029	0	0	0	0	0	0	
75	1580482312.656677487	0.00238112	-0.895102	2.13237	-2.79043	-1.56955	-2.62333	0	0	-0	0	0	0	0	-61.6881	-15.0699	-2.79952	0.406863	-0.00391165	0	0	0	0	0	0	
76	1580482312.664701318	0.0023931	-0.895054	2.13238	-2.79045	-1.56951	-2.6233	0	0	-0	0	0	0	0	-61.6887	-15.0677	-2.79948	0.406901	-0.00391499	0	0	0	0	0	0	
77	1580482312.672632952	0.0023931	-0.895089	2.13236	-2.79041	-1.56951	-2.62329	0	0	-0	0	0	0	0	-61.6888	-15.0698	-2.79952	0.406903	-0.00390961	0	0	0	0	0	0	
78	1580482312.680634881	0.0023931	-0.895054	2.13235	-2.79044	-1.56956	-2.6233	0	0	-0	0	0	0	0	-61.69	-15.069	-2.79951	0.406857	-0.00391641	0	0	0	0	0	0	
79	1580482312.688609534	0.00242905	-0.895042	2.13236	-2.79043	-1.56952	-2.62327	0	0	-0	0	0	0	0	-61.6898	-15.0681	-2.79947	0.406894	-0.00391954	0	0	0	0	0	0	
80	1580482312.696663641	0.00238112	-0.895066	2.13237	-2.79045	-1.56952	-2.62331	0	0	-0	0	0	0	0	-61.6889	-15.0686	-2.79951	0.406889	-0.00391115	0	0	0	0	0	0	
81	1580482312.704655356	0.00244066	-0.895089	2.13237	-2.79044	-1.56952	-2.62331	0	0	-0	0	0	0	0	-61.6884	-15.0694	-2.79953	0.406889	-0.00390839	0	0	0	0	0	0	
82	1580482312.712663524	0.0023931	-0.895042	2.13238	-2.79043	-1.56952	-2.62327	0	0	-0	0	0	0	0	-61.689	-15.0672	-2.79945	0.406893	-0.00392507	0	0	0	0	0	0	
83	1580482312.720656039	0.00238112	-0.895078	2.13236	-2.79044	-1.56955	-2.62331	0	0	-0	0	0	0	0	-61.6891	-15.0694	-2.79953	0.406867	-0.00391183	0	0	0	0	0	0	
84	1580482312.728670151	0.0023931	-0.895114	2.13237	-2.79041	-1.56956	-2.62329	0	0	-0	0	0	0	0	-61.6879	-15.0703	-2.79953	0.406859	-0.00391368	0	0	0	0	0	0	
85	1580482312.736669218	0.00238112	-0.895054	2.13234	-2.79043	-1.56955	-2.6233	0	0	-0	0	0	0	0	-61.6905	-15.0694	-2.79951	0.406868	-0.00391462	0	0	0	0	0	0	
86	1580482312.744680719	0.0023931	-0.895102	2.13237	-2.79043	-1.56955	-2.6233	0	0	-0	0	0	0	0	-61.6882	-15.0699	-2.79953	0.406868	-0.00391175	0	0	0	0	0	0	
87	1580482312.752671866	0.00238112	-0.895066	2.13235	-2.79044	-1.56955	-2.62327	0	0	-0	0	0	0	0	-61.6898	-15.0694	-2.79953	0.406872	-0.00391193	0	0	0	0	0	0	
88	1580482312.760692777	0.00241707	-0.895102	2.13238	-2.79043	-1.56954	-2.62325	0	0	-0	0	0	0	0	-61.6877	-15.0694	-2.79953	0.406886	-0.00391293	0	0	0	0	0	0	
89	1580482312.768696427	0.0023931	-0.895066	2.13238	-2.79043	-1.56954	-2.62325	0	0	-0	0	0	0	0	-61.6885	-15.0681	-2.79948	0.406886	-0.00392133	0	0	0	0	0	0	
90	1580482312.776734609	0.0023931	-0.895078	2.13238	-2.79043	-1.56954	-2.62329	0	0	-0	0	0	0	0	-61.6882	-15.0685	-2.79949	0.406881	-0.00391847	0	0	0	0	0	0	
91	1580482312.784677623	0.00240508	-0.895054	2.13235	-2.79045	-1.56957	-2.6233	0	0	-0	0	0	0	0	-61.69	-15.069	-2.79953	0.406846	-0.00391537	0	0	0	0	0	0	
92	1580482312.792705848	0.0023931	-0.895066	2.13235	-2.79045	-1.56956	-2.62331	0	0	-0	0	0	0	0	-61.6898	-15.0694	-2.79954	0.406855	-0.00391085	0	0	0	0	0	0	
93	1580482312.800708230	0.00236913	-0.895078	2.13237	-2.79044	-1.56952	-2.62327	0	0	-0	0	0	0	0	-61.6887	-15.069	-2.79952	0.406894	-0.00391125	0	0	0	0	0	0	
94	1580482312.808771909	0.00238112	-0.895078	2.13236	-2.79044	-1.56955	-2.62332	0	0	-0	0	0	0	0	-61.6891	-15.0694	-2.79952	0.406865	-0.00391179	0	0	0	0	0	0	
95	1580482312.816725517	0.00236913	-0.895066	2.13235	-2.79043	-1.56952	-2.62329	0	0	-0	0	0	0	0	-61.6898	-15.0694	-2.79952	0.406892	-0.00391122	0	0	0	0	0	0	
96	1580482312.824693723	0.00241707	-0.895078	2.13234	-2.79043	-1.56954	-2.62332	0	0	-0	0	0	0	0	-61.69	-15.0703	-2.79954	0.406876	-0.00390731	0	0	0	0	0	0	
97	1580482312.832698707	0.00240508	-0.895066	2.13235	-2.79044	-1.56955	-2.6233	0	0	-0	0	0	0	0	-61.6898	-15.0694	-2.79953	0.406868	-0.00391186	0	0	0	0	0	0	
98	1580482312.840762177	0.00240508	-0.895054	2.13237	-2.79043	-1.56955	-2.62331	0	0	-0	0	0	0	0	-61.6891	-15.0681	-2.79947	0.406866	-0.00392288	0	0	0	0	0	0	
99	1580482312.848732871	0.00241707	-0.895078	2.13241	-2.79041	-1.56954	-2.62329	0	0	-0	0	0	0	0	-61.6873	-15.0676	-2.79944	0.406881	-0.00392687	0	0	0	0	0	0	
100	1580482312.856708142	0.00240508	-0.895054	2.13238	-2.79044	-1.56956	-2.62333	0	0	-0	0	0	0	0	-61.6887	-15.0677	-2.79946	0.406851	-0.0039246	0	0	0	0	0	0	
101	1580482312.864726677	0.00242905	-0.895102	2.13236	-2.79043	-1.56951	-2.62329	0	0	-0	0	0	0	0	-61.6886	-15.0703	-2.79955	0.406903	-0.00390386	0	0	0	0	0	0	
102	1580482312.872731961	0.0023931	-0.895089	2.13236	-2.79041	-1.56956	-2.6233	0	0	-0	0	0	0	0	-61.6888	-15.0698	-2.79951	0.406857	-0.00391652	0	0	0	0	0	0	
103	1580482312.880693935	0.00236913	-0.895066	2.13237	-2.79044	-1.56954	-2.6233	0	0	-0	0	0	0	0	-61.6889	-15.0685	-2.7995	0.406879	-0.00391567	0	0	0	0	0	0	
104	1580482312.888694372	0.00241707	-0.895089	2.13238	-2.79041	-1.56952	-2.62331	0	0	-0	0	0	0	0	-61.688	-15.069	-2.79948	0.406889	-0.00391679	0	0	0	0	0	0	
105	1580482312.896708740	0.00241707	-0.895042	2.13235	-2.79044	-1.56952	-2.62329	0	0	-0	0	0	0	0	-61.6903	-15.0686	-2.7995	0.406892	-0.00391398	0	0	0	0	0	0	
106	1580482312.904684436	0.00240508	-0.895102	2.13236	-2.79043	-1.5695	-2.6233	0	0	-0	0	0	0	0	-61.6886	-15.0703	-2.79954	0.406913	-0.00390211	0	0	0	0	0	0	
107	1580482312.912688464	0.00236913	-0.895089	2.13241	-2.79043	-1.56955	-2.62331	0	0	-0	0	0	0	0	-61.6871	-15.0681	-2.79947	0.406866	-0.00392288	0	0	0	0	0	0	
108	1580482312.920702847	0.0023931	-0.895114	2.13238	-2.79045	-1.56955	-2.62327	0	0	-0	0	0	0	0	-61.6875	-15.0699	-2.79956	0.406872	-0.00390629	0	0	0	0	0	0	
109	1580482312.928670524	0.00240508	-0.895078	2.1324	-2.79043	-1.56951	-2.6233	0	0	-0	0	0	0	0	-61.6878	-15.0681	-2.79947	0.406901	-0.00391776	0	0	0	0	0	0	
110	1580482312.936729910	0.00241707	-0.89503	2.1324	-2.79043	-1.56954	-2.6233	0	0	-0	0	0	0	0	-61.6888	-15.0664	-2.79941	0.406879	-0.00393225	0	0	0	0	0	0	
111	1580482312.944689241	0.00238112	-0.895114	2.13235	-2.79043	-1.56955	-2.62327	0	0	-0	0	0	0	0	-61.6888	-15.0712	-2.79958	0.406872	-0.00390353	0	0	0	0	0	0	
112	1580482312.952668093	0.00241707	-0.895054	2.13237	-2.79045	-1.56957	-2.62332	0	0	-0	0	0	0	0	-61.6892	-15.0681	-2.79949	0.406842	-0.00392083	0	0	0	0	0	0	
113	1580482312.960689528	0.00238112	-0.895102	2.13237	-2.79041	-1.56952	-2.62331	0	0	-0	0	0	0	0	-61.6881	-15.0698	-2.79951	0.406889	-0.00391115	0	0	0	0	0	0	
114	1580482312.968734166	0.00238112	-0.895066	2.13237	-2.79045	-1.56952	-2.62332	0	0	-0	0	0	0	0	-61.6889	-15.0686	-2.79951	0.406887	-0.00391112	0	0	0	0	0	0	
115	1580482312.976688587	0.00240508	-0.895078	2.13234	-2.7904	-1.56952	-2.62331	0	0	-0	0	0	0	0	-61.6899	-15.0702	-2.79951	0.406889	-0.00391126	0	0	0	0	0	0	
116	1580482312.984686360	0.00238112	-0.895089	2.13234	-2.79045	-1.56957	-2.6233	0	0	-0	0	0	0	0	-61.6897	-15.0707	-2.79959	0.406846	-0.00390431	0	0	0	0	0	0	
117	1580482312.992692097	0.00240508	-0.895078	2.13241	-2.79041	-1.56952	-2.62326	0	0	-0	0	0	0	0	-61.6873	-15.0677	-2.79945	0.406895	-0.00392522	0	0	0	0	0	0	
118	1580482313.000707668	0.00240508	-0.895066	2.13235	-2.79043	-1.56955	-2.62331	0	0	-0	0	0	0	0	-61.6898	-15.0694	-2.79951	0.406867	-0.00391459	0	0	0	0	0	0	
119	1580482313.008639282	0.00241707	-0.895102	2.13236	-2.79043	-1.56958	-2.62332	0	0	-0	0	0	0	0	-61.6886	-15.0703	-2.79954	0.406831	-0.00391414	0	0	0	0	0	0	
120	1580482313.016677810	0.00242905	-0.895102	2.13235	-2.79044	-1.56952	-2.62331	0	0	-0	0	0	0	0	-61.689	-15.0707	-2.79957	0.406889	-0.00389999	0	0	0	0	0	0	
121	1580482313.024668292	0.0023931	-0.895066	2.13236	-2.79041	-1.56952	-2.62329	0	0	-0	0	0	0	0	-61.6893	-15.069	-2.79949	0.406892	-0.00391686	0	0	0	0	0	0	
122	1580482313.032686817	0.0023931	-0.895066	2.13235	-2.79043	-1.56954	-2.6233	0	0	-0	0	0	0	0	-61.6898	-15.0694	-2.79951	0.406879	-0.0039129	0	0	0	0	0	0	
123	1580482313.040689021	0.0023931	-0.895066	2.13236	-2.7904	-1.56954	-2.62327	0	0	-0	0	0	0	0	-61.6893	-15.0689	-2.79947	0.406883	-0.00392137	0	0	0	0	0	0	
124	1580482313.048665529	0.00238112	-0.895078	2.13235	-2.79043	-1.56951	-2.62331	0	0	-0	0	0	0	0	-61.6895	-15.0698	-2.79953	0.4069	-0.00390667	0	0	0	0	0	0	
125	1580482313.056699240	0.00240508	-0.895089	2.13238	-2.7904	-1.56951	-2.62332	0	0	-0	0	0	0	0	-61.6879	-15.0689	-2.79946	0.406898	-0.0039178	0	0	0	0	0	0	
126	1580482313.064656700	0.00240508	-0.895042	2.13238	-2.79039	-1.56952	-2.62332	0	0	-0	0	0	0	0	-61.6889	-15.0672	-2.79939	0.406886	-0.00393334	0	0	0	0	0	0	
127	1580482313.072696004	0.00240508	-0.895089	2.13237	-2.79043	-1.56955	-2.62327	0	0	-0	0	0	0	0	-61.6884	-15.0694	-2.79952	0.406872	-0.00391469	0	0	0	0	0	0	
128	1580482313.080668153	0.00238112	-0.895066	2.13238	-2.79043	-1.56955	-2.62331	0	0	-0	0	0	0	0	-61.6885	-15.0681	-2.79947	0.406866	-0.00392288	0	0	0	0	0	0	
129	1580482313.088691222	0.00240508	-0.895054	2.13238	-2.79045	-1.56951	-2.62331	0	0	-0	0	0	0	0	-61.6887	-15.0677	-2.79948	0.4069	-0.00391496	0	0	0	0	0	0	
130	1580482313.096683347	0.00241707	-0.895066	2.13237	-2.7904	-1.56952	-2.62331	0	0	-0	0	0	0	0	-61.6889	-15.0685	-2.79945	0.406888	-0.00392232	0	0	0	0	0	0	
131	1580482313.104696346	0.0023931	-0.895078	2.13236	-2.79041	-1.56954	-2.62329	0	0	-0	0	0	0	0	-61.6891	-15.0694	-2.7995	0.406881	-0.00391581	0	0	0	0	0	0	
132	1580482313.112659715	0.00238112	-0.895066	2.13236	-2.79043	-1.56955	-2.6233	0	0	-0	0	0	0	0	-61.6893	-15.069	-2.7995	0.406868	-0.00391739	0	0	0	0	0	0	
133	1580482313.120632920	0.00241707	-0.895078	2.1324	-2.79046	-1.56955	-2.62327	0	0	-0	0	0	0	0	-61.6878	-15.0681	-2.79952	0.406872	-0.00391469	0	0	0	0	0	0	
134	1580482313.128692844	0.00242905	-0.895089	2.13241	-2.79044	-1.56951	-2.6233	0	0	-0	0	0	0	0	-61.6871	-15.0681	-2.79948	0.406901	-0.00391499	0	0	0	0	0	0	
135	1580482313.136659107	0.00238112	-0.895054	2.13236	-2.79043	-1.56954	-2.62327	0	0	-0	0	0	0	0	-61.6896	-15.0685	-2.79949	0.406883	-0.0039185	0	0	0	0	0	0	
136	1580482313.144618925	0.00236913	-0.895078	2.13237	-2.79043	-1.56955	-2.62326	0	0	-0	0	0	0	0	-61.6887	-15.069	-2.79951	0.406873	-0.00391749	0	0	0	0	0	0	
137	1580482313.152618455	0.00236913	-0.895066	2.13236	-2.79041	-1.56955	-2.62329	0	0	-0	0	0	0	0	-61.6893	-15.069	-2.79949	0.40687	-0.00392029	0	0	0	0	0	0	
138	1580482313.160694382	0.0023931	-0.895066	2.13237	-2.79043	-1.56951	-2.62329	0	0	-0	0	0	0	0	-61.6889	-15.0685	-2.79949	0.406903	-0.00391503	0	0	0	0	0	0	
139	1580482313.168670557	0.00240508	-0.895102	2.13241	-2.79045	-1.56956	-2.62331	0	0	-0	0	0	0	0	-61.6869	-15.0686	-2.79951	0.406855	-0.00391627	0	0	0	0	0	0	
140	1580482313.176659833	0.00238112	-0.895054	2.13236	-2.79043	-1.56955	-2.62332	0	0	-0	0	0	0	0	-61.6896	-15.0685	-2.79948	0.406865	-0.00392008	0	0	0	0	0	0	
141	1580482313.184634037	0.00238112	-0.895078	2.13241	-2.79043	-1.56951	-2.62329	0	0	-0	0	0	0	0	-61.6873	-15.0677	-2.79946	0.406903	-0.00392055	0	0	0	0	0	0	
142	1580482313.193269056	0.00240508	-0.895042	2.13237	-2.79044	-1.56954	-2.6233	0	0	-0	0	0	0	0	-61.6894	-15.0677	-2.79947	0.406879	-0.0039212	0	0	0	0	0	0	
143	1580482313.200665726	0.00238112	-0.895078	2.13234	-2.79043	-1.56955	-2.62331	0	0	-0	0	0	0	0	-61.69	-15.0703	-2.79954	0.406867	-0.00390906	0	0	0	0	0	0	
144	1580482313.208631439	0.00240508	-0.895078	2.13238	-2.79044	-1.56956	-2.62332	0	0	-0	0	0	0	0	-61.6882	-15.0685	-2.79949	0.406853	-0.00391911	0	0	0	0	0	0	
145	1580482313.216645168	0.00240508	-0.895066	2.13236	-2.79043	-1.56956	-2.6233	0	0	-0	0	0	0	0	-61.6893	-15.069	-2.7995	0.406857	-0.00391917	0	0	0	0	0	0	
146	1580482313.224684189	0.00244066	-0.895066	2.13237	-2.79039	-1.56954	-2.62329	0	0	-0	0	0	0	0	-61.6889	-15.0685	-2.79944	0.406881	-0.00392687	0	0	0	0	0	0	
147	1580482313.232659791	0.00240508	-0.895066	2.13241	-2.79045	-1.56957	-2.62332	0	0	-0	0	0	0	0	-61.6876	-15.0672	-2.79946	0.406842	-0.00392635	0	0	0	0	0	0	
148	1580482313.240652201	0.00240508	-0.895054	2.13241	-2.79041	-1.56952	-2.62332	0	0	-0	0	0	0	0	-61.6878	-15.0668	-2.7994	0.406886	-0.00393057	0	0	0	0	0	0	
149	1580482313.248683349	0.00240508	-0.895066	2.13236	-2.79045	-1.56956	-2.6233	0	0	-0	0	0	0	0	-61.6894	-15.069	-2.79953	0.406857	-0.00391365	0	0	0	0	0	0	
150	1580482313.256789850	0.0023931	-0.895089	2.13241	-2.79041	-1.56955	-2.62331	0	0	-0	0	0	0	0	-61.6871	-15.0681	-2.79945	0.406866	-0.00392575	0	0	0	0	0	0	
151	1580482313.264659933	0.00236913	-0.895066	2.13237	-2.79044	-1.56951	-2.6233	0	0	-0	0	0	0	0	-61.6889	-15.0685	-2.7995	0.406901	-0.00391223	0	0	0	0	0	0	
152	1580482313.272697811	0.0023931	-0.895066	2.13232	-2.79043	-1.56952	-2.6233	0	0	-0	0	0	0	0	-61.6906	-15.0703	-2.79954	0.406891	-0.00390566	0	0	0	0	0	0	
153	1580482313.280699697	0.00240508	-0.895078	2.13237	-2.79043	-1.56955	-2.62327	0	0	-0	0	0	0	0	-61.6887	-15.069	-2.7995	0.406872	-0.00391746	0	0	0	0	0	0	
154	1580482313.288805110	0.00238112	-0.895078	2.13236	-2.79043	-1.56956	-2.6233	0	0	-0	0	0	0	0	-61.6891	-15.0694	-2.79951	0.406857	-0.00391641	0	0	0	0	0	0	
155	1580482313.296695874	0.0023931	-0.895066	2.1324	-2.79043	-1.56955	-2.6233	0	0	-0	0	0	0	0	-61.688	-15.0677	-2.79945	0.406868	-0.00392568	0	0	0	0	0	0	
156	1580482313.304693915	0.00238112	-0.895054	2.13235	-2.79043	-1.56956	-2.62329	0	0	-0	0	0	0	0	-61.69	-15.069	-2.7995	0.406858	-0.00391921	0	0	0	0	0	0	
157	1580482313.312696033	0.0023931	-0.895078	2.13241	-2.79044	-1.56951	-2.62331	0	0	-0	0	0	0	0	-61.6874	-15.0677	-2.79947	0.4069	-0.00391772	0	0	0	0	0	0	
